,Predicted fluorescence,Observed fluorescence
0,3.0565743446350098,2.299773357435
1,3.3008251190185547,2.080940231355423
2,2.999051570892334,2.475661231591996
3,3.334789991378784,2.3601021408769602
4,3.0462489128112793,2.4477796552172792
5,2.790872097015381,2.4232708830261513
6,3.792091131210327,3.216034243228613
7,3.5345215797424316,2.3477040873960777
8,2.543367385864258,2.466714922194728
9,2.8471384048461914,2.402318802352858
10,3.561777114868164,2.5601859930326594
11,4.288599967956543,4.51002934958687
12,4.17636251449585,4.526417578948058
13,4.23959493637085,4.39979689147284
14,4.150716304779053,4.5028965252168005
15,4.3101019859313965,4.540198454661722
16,4.1705780029296875,4.496050644228659
17,4.04671573638916,4.505596392154653
18,4.306407451629639,4.477468893896563
19,3.626041889190674,4.425256633815139
20,3.7328972816467285,4.226420800291308
21,3.854567050933838,4.4485575198069895
22,4.404739856719971,4.384116869135766
23,4.115148067474365,4.549743597113547
24,4.138934135437012,4.5569736859986305
25,4.124433994293213,4.43548196478812
26,3.6296658515930176,2.2386021683616035
27,4.394819259643555,4.551770124621528
28,3.9297618865966797,4.529109578982481
29,4.3490705490112305,4.444013520250349
30,2.661776065826416,2.301884979829438
31,3.9033374786376953,4.452863858346815
32,3.176967144012451,3.533570134177027
33,4.300506114959717,4.489674961208588
34,3.598156452178955,4.309831370108765
35,4.347338676452637,4.446170782912165
36,3.829066276550293,4.307197190854878
37,3.782161235809326,4.3800273705445445
38,4.467929363250732,4.507943099133744
39,4.452425956726074,4.508380580889003
40,4.225046634674072,4.354827949552733
41,4.051973819732666,4.261879928267319
42,4.454496383666992,4.516106226548681
43,4.271732330322266,4.496906953688587
44,3.9588866233825684,3.9664072948284597
45,3.3626818656921387,2.4590497667857276
46,4.09572696685791,4.3383658903079505
47,4.128143787384033,4.44580251579726
48,3.401357889175415,2.95524016052673
49,3.6799190044403076,2.728275917479625
50,4.262697696685791,4.467480180566382
51,2.950596809387207,2.406182869579596
52,4.164112091064453,4.3814472476098905
53,3.7476272583007812,3.820015347578661
54,4.4718708992004395,4.51666065665814
55,4.4316229820251465,4.490838374320619
56,3.8897855281829834,4.271983380890595
57,3.9888548851013184,3.3968782617472324
58,4.407517910003662,4.489743533671785
59,4.439056396484375,4.444656561734336
60,3.21895170211792,2.2441177163158934
61,3.343505382537842,2.147496789459075
62,3.8491108417510986,3.7650072466818942
63,4.285446643829346,4.4377170553397365
64,4.357791423797607,4.509071773613348
65,4.165795803070068,4.484176321298059
66,4.178096771240234,4.434783725799121
67,4.122766971588135,2.5423734705746353
68,3.6294779777526855,2.436769697289388
69,4.322549343109131,4.333868541221023
70,3.9160988330841064,4.2652157343246335
71,4.122896671295166,4.300574925796349
72,4.307149887084961,4.226044033543968
73,4.112136363983154,4.507166159611356
74,4.113173007965088,4.437493433598558
75,1.2244857549667358,2.5425916400757234
76,3.0399892330169678,3.334790896465761
77,3.391425609588623,2.352694301062737
78,2.242340564727783,2.5104335243311686
79,3.8701727390289307,4.377111665005861
80,4.27384090423584,4.414298748143858
81,4.0400190353393555,4.36722188469008
82,4.431787490844727,4.414670617898497
83,4.344645023345947,4.487060773267537
84,3.3833184242248535,3.5602467457421345
85,3.2247657775878906,3.174769783004319
86,3.3083417415618896,2.25733615720051
87,3.7981698513031006,4.288867955723577
88,3.154956817626953,2.385383846797394
89,4.075534343719482,4.3980538143447925
90,3.976898670196533,3.7748582552704466
91,3.788712978363037,2.0485788202302806
92,3.918348550796509,3.968608283062944
93,4.494441509246826,4.3330266717877794
94,4.252634525299072,4.48117991215405
95,2.636936664581299,1.8326232338977537
96,4.404531002044678,4.458778870694722
97,4.649241924285889,4.439577148413833
98,4.387243747711182,4.367640504766877
99,4.450451374053955,4.477626557305677
100,2.3766958713531494,2.370302581174283
