,potential,Predicted fluorescence,Observed fluorescence
1104,0.3345233,4.183113,4.1904690650667815
1105,-0.383426,2.4939835,3.2636441752521774
1106,-1.5889449,2.367985,2.516926860438604
1107,-0.8070717,2.285369,2.4536738235118425
1108,0.47106263,4.3529468,4.459645923098571
1109,-0.05916963,3.180568,3.5337011987531315
1110,0.66107076,4.474109,4.487915570606438
1111,0.39898354,4.2741923,4.416373955686637
1112,-0.9098286,2.2829416,2.267179177240714
1113,-0.29319212,2.6233683,2.4946840185966277
1114,0.5919367,4.4418187,4.473308391632666
1115,-0.93728936,2.2836912,1.913513239087077
1116,-1.0268809,2.2891693,2.4275235601446754
1117,-2.6658,2.4977832,2.3907229713538514
1118,0.51906145,4.3939505,4.445345892051635
1119,0.33386567,4.182072,4.347924292049498
1120,0.25954622,4.0487123,4.254093804991788
1121,-0.42009047,2.4535265,2.6039868697038773
1122,0.35528156,4.2147746,4.433834176449151
1123,-0.3441735,2.54474,2.671683166969971
1124,0.20828329,3.9378836,4.222967439663652
1125,0.11978696,3.711847,3.064689736345933
1126,-0.93363047,2.2835627,2.3852471135788837
1127,-0.67725444,2.3053398,2.1043062363578526
1128,-0.46018854,2.416173,2.5342763096629013
1129,-0.19749318,2.8134692,4.088972982438784
1130,-0.20614795,2.793938,3.812750815063611
1131,-1.5453618,2.3611267,2.4687033171677735
1132,-0.3604345,2.5227308,2.2324358270212383
1133,0.5743893,4.431712,4.438912510504422
1134,-0.896753,2.2827673,2.055079162519978
1135,-0.8152814,2.2848182,2.35350258958456
1136,0.39836287,4.273414,4.414511953716597
1137,0.51729596,4.392586,4.488232880587107
1138,0.1579995,3.8144555,4.2879817077755265
1139,0.38556466,4.2569532,4.405232262550223
1140,-4.525385,2.571557,2.174177352513484
1141,-2.331793,2.467043,2.4257232608935544
1142,-1.7361988,2.3906457,2.5272831536598503
1143,-1.2965493,2.3223655,2.14239843809275
1144,-1.4774077,2.3503826,2.414089104218675
1145,0.30985323,4.142432,4.28912608908041
1146,-0.4881434,2.393948,1.962644236635731
1147,-1.008028,2.2876809,2.0066818053965125
1148,-0.710675,2.297879,3.3671888507728602
1149,-2.0166047,2.4300823,1.4703928752566866
1150,-1.2946396,2.3220818,2.3913700056097342
1151,-0.87544477,2.2827573,2.423619590760373
1152,-0.74813366,2.2915735,2.818453256586435
1153,0.21243434,3.947434,4.30352887425193
1154,-3.2490463,2.534622,2.50246903264208
1155,-2.8661141,2.5125668,1.826282230773077
1156,-0.013086643,3.3186193,3.262909184579207
1157,-0.7700967,2.2887714,2.623109779211672
1158,-1.3652142,2.3327923,2.448282839882602
1159,-1.1207743,2.298634,2.946316934821384
1160,-0.6608474,2.3097122,2.7204613773657735
1161,-0.3470107,2.5407965,2.397167073756047
1162,-0.3341327,2.5590513,2.5816662702595288
1163,-2.8737323,2.5130808,2.567886972321789
1164,-1.0104877,2.287866,2.2727041687658183
1165,0.21959339,3.963668,4.453431168487176
1166,-1.6575963,2.3786707,2.244996360576957
1167,-0.38472632,2.492438,2.250918732544907
1168,0.35615808,4.216061,4.213702495540334
1169,0.5238974,4.3976345,2.0826511366380123
1170,0.13791604,3.7613957,3.947726566284821
1171,0.6751501,4.479365,3.894820080995231
1172,-0.33048463,2.5643904,2.3142486717063697
1173,0.6579479,4.4728875,4.329604718940728
1174,0.600207,4.446296,4.444877326724446
1175,0.27707282,4.0830383,4.364304292531176
1176,-0.2911688,2.626803,2.7362528162678
1177,0.6817354,4.4816837,4.45698566962051
1178,0.33133402,4.178043,4.304623831429771
1179,0.78367275,4.5076203,4.5463284981948915
1180,0.806003,4.5111217,4.530705617253144
1181,0.73713315,4.4979515,4.4757117777200115
1182,0.6640226,4.4752455,4.504111417280342
1183,0.57457113,4.4318213,4.489102091615431
1184,0.5794431,4.4347095,4.456750206231877
1185,0.21728672,3.95847,4.31173439363773
1186,0.608281,4.450497,4.449312930301082
1187,0.65014094,4.469741,4.43774753760836
1188,0.6769887,4.480021,4.4627808566426355
1189,0.47847798,4.3598332,4.430068390242842
1190,0.39405468,4.2679605,4.4097705427393725
1191,0.70206904,4.488309,4.380865108837606
1192,0.17607708,3.8604367,4.374695093309822
1193,0.32227364,4.1633353,4.413438482055142
1194,0.26502773,4.059643,4.371441320801529
1195,-0.25866076,2.6854074,2.5205647300838763
1196,0.24787392,4.024844,4.147870658313346
1197,0.28060624,4.0897403,4.0612487954552705
1198,0.12187196,3.7176206,3.88104680612556
1199,-0.39044008,2.4857457,2.51035313206432
1200,0.05377983,3.5208788,2.69907816357342
1201,0.2360635,3.9998717,4.300141819848944
1202,-1.2168441,2.3109136,1.8492243824070753
1203,0.3755757,4.243551,4.403903318745604
1204,-1.180465,2.3060253,2.306913241466234
1205,0.18164457,3.874242,4.278325677643719
1206,-0.5263335,2.3680842,2.5268331919202502
1207,-2.8319998,2.510223,2.1134531722484424
1208,-1.8061146,2.400999,4.208567190868135
1209,-0.54712766,2.355973,2.6538593450225294
1210,-2.686857,2.499457,2.5169503884826483
1211,-1.035339,2.2898877,1.9847325468893129
1212,-1.2108654,2.3100932,3.1203633112876057
1213,-1.2646692,2.3176816,2.4081423580421606
1214,-0.6500486,2.312866,2.5701322785653398
1215,-1.0365978,2.289997,2.5806583369819016
1216,0.31683168,4.154283,4.3987406912896665
1217,-0.6565287,2.3109462,2.485635020979915
1218,-0.39448622,2.4811034,2.412805778601241
1219,-1.2898436,2.3213704,2.3477040873960777
1220,-0.08243053,3.112847,3.4858797662331122
1221,-1.2304512,2.3128033,2.1582787339034977
1222,-1.3669531,2.3330607,2.483310269169131
1223,-0.12433328,2.996049,3.298094316069052
1224,-1.3216324,2.326128,2.4308195489185924
1225,-2.7259932,2.5024905,2.3343846499773124
1226,-0.81522834,2.2848215,2.4853651418338103
1227,-0.3215799,2.577739,2.4402749099405576
1228,0.1825689,3.8765173,4.405635886097939
1229,0.21870811,3.9616768,4.392794965689226
1230,-0.31698933,2.5847983,2.6352156744259605
1231,0.21432875,3.9517589,4.393397988682145
1232,-1.2571219,2.3165913,2.4362365083841886
1233,0.33553022,4.1847024,4.28186887088656
1234,0.3625222,4.2252836,4.543539320420642
1235,-0.7191093,2.2962797,2.1407421584173894
1236,0.11689846,3.7038178,3.410565003507499
1237,0.19049473,3.8958323,3.3364484872563667
1238,-1.712661,2.387094,2.5062680916200244
1239,0.12053983,3.7139337,3.0302837612253644
1240,0.18351068,3.8788307,4.408108095737536
1241,-0.53511786,2.362808,2.4168971042913308
1242,0.3552005,4.2146554,4.40157604941279
1243,-1.0081476,2.2876902,2.6954150529955685
1244,-1.0026749,2.287288,2.63085674293889
1245,-0.8953078,2.2827556,2.108472117577422
1246,-0.84004194,2.2835674,2.1936748332354483
1247,-0.94603217,2.2840316,2.514640005441231
1248,-0.0226763,3.2896085,3.5464389778232803
1249,0.053158063,3.519021,3.983528238763819
1250,-0.2770221,2.65151,2.132164337519293
1251,-0.43522727,2.438624,2.32379664539297
1252,0.38681236,4.2585926,2.3655500588801535
1253,-0.32144925,2.5779383,2.3033411622546462
1254,-0.0347823,3.2531526,4.195170063848506
1255,-0.78073436,2.2876306,2.58670687655883
1256,-0.2557433,2.6909854,2.450742285603949
1257,-0.26785344,2.6681762,2.364340904526917
1258,-2.196422,2.4521556,2.1992162404519067
1259,-0.5068117,2.380691,2.43813175796482
1260,-0.6807591,2.3044689,2.24678854959201
1261,0.27227655,4.073825,4.202823213496104
1262,0.28620765,4.1002145,4.310131764349779
1263,-0.60500795,2.3286138,2.4278296364077234
1264,0.59747636,4.4448376,4.472704486938835
1265,0.45028165,4.332499,4.425582634376925
1266,-1.5374707,2.3598807,2.551731918216463
1267,0.2538442,4.0371537,2.3559549982067027
1268,0.38131225,4.251308,4.094508747625964
1269,-0.030717175,3.2653692,3.3785188511909037
1270,-0.74784064,2.2916152,2.45378273438622
1271,-0.6981015,2.3004692,2.4214079800013795
1272,-3.887863,2.5582197,2.455712101135627
1273,-4.172241,2.5651014,2.370321899634447
1274,-1.4976907,2.3535912,3.111848476549206
1275,-1.305569,2.3237112,2.2733824124970488
1276,-1.5701494,2.3650324,2.21452888684234
1277,-0.70414674,2.2991922,1.40121271758075
1278,-1.7908714,2.3987684,2.7659959533800635
1279,-2.1826935,2.4505632,2.1058794075210567
1280,-0.04117297,3.2340064,3.160054077618885
1281,-1.2145457,2.3105972,2.012508138326299
1282,-1.5912819,2.3683517,2.2428999423028486
1283,-1.4472345,2.3456166,2.45369668768606
1284,-1.1907861,2.3073862,2.377788113152693
1285,-1.6407197,2.3760605,2.429473355911859
1286,-0.1552004,2.915362,2.347354799534527
1287,0.15628143,3.8099961,4.359156567094884
1288,-0.6266392,2.320505,2.1563514020843173
1289,-3.6029117,2.5493295,2.3040224199147
1290,-1.3736699,2.3341,2.3967457679851005
1291,-0.9099006,2.282943,2.3780463010693778
1292,-1.218052,2.31108,2.0998689653187563
1293,-2.5929618,2.4917636,4.15071857416424
1294,-2.092521,2.4397225,2.44705950434801
1295,-0.8390673,2.2836056,1.9449168477818541
1296,-1.7802106,2.3971994,2.4097167663870884
1297,-1.2007742,2.3087234,2.5583129942393588
1298,-1.3443232,2.3295798,2.570924507183687
1299,-1.7460793,2.3921275,2.3043119357513975
1300,-1.6639347,2.3796477,3.9862549464337436
1301,-0.17406826,2.868609,1.8054459088392631
1302,-1.2715669,2.3186846,2.22430175323719
1303,0.3760263,4.2441664,4.434825350756017
1304,0.31612644,4.153098,4.385693913612873
1305,-0.71468306,2.2971053,2.208962544584888
1306,-2.5222058,2.485563,2.226534229138185
1307,-0.36361486,2.5185912,2.1709044570460754
1308,-0.3365651,2.555533,2.3983695982189897
1309,-0.82444,2.2842853,3.2046887412776046
1310,-0.396719,2.4785755,2.1992845502391387
1311,0.6197372,4.456177,4.248731521700706
1312,0.5598274,4.422671,4.3049405772815845
1313,0.6247865,4.4585795,4.28070374853448
1314,0.26087055,4.051369,4.333250266886044
1315,0.46765116,4.349708,4.310482296472319
1316,0.41159523,4.289618,4.317349515821082
1317,0.5300504,4.4022107,4.447241415216955
1318,0.34353814,4.197145,4.381908533427522
1319,0.4018489,4.277762,4.357194059860092
1320,0.6994022,4.4874845,4.392823071268292
1321,0.49114588,4.3711176,4.430879206787877
1322,0.5991374,4.4457273,4.353217012042346
1323,0.6085228,4.45062,4.469946584880772
1324,0.51491433,4.390729,4.39096579709356
1325,0.19227886,3.9001315,3.52006170503705
1326,0.6211467,4.456854,4.418056300446931
1327,0.7065228,4.489655,4.401722848556569
1328,0.7151673,4.4921656,4.520304811144028
1329,0.5397606,4.4091845,4.255607843971312
1330,-0.0449035,3.2228675,4.36818938950956
1331,-0.026613098,3.2777297,4.34770848335003
1332,-0.40408364,2.4704072,2.414524165725744
1333,-0.3971178,2.4781265,2.3742146768374752
1334,0.11570348,3.7004857,4.169766599461632
1335,0.3107864,4.144033,4.312583255993297
1336,-0.16650733,2.8870993,2.653401219587809
1337,-0.7701426,2.2887661,1.9687500530147648
1338,0.4783751,4.359739,4.401013025252965
1339,0.2772874,4.0834475,4.254617288984437
1340,-0.57520473,2.3416038,2.4067903469583207
1341,0.20488183,3.9299834,4.0418212591226546
1342,-1.9116099,2.415993,2.343042398750856
1343,0.5562368,4.420347,4.458536055779278
1344,0.3082621,4.139692,4.326022806385622
1345,-0.09098528,3.0884082,2.771266888742048
1346,0.5698894,4.428983,4.453528147019439
1347,0.5933854,4.442616,4.447255609015393
1348,-1.1526326,2.302471,2.1050268879820506
1349,0.2517542,4.032869,4.430893741737065
1350,0.53297454,4.4043427,4.4106898077411
1351,0.6429171,4.4667096,4.490091380294276
1352,0.6336497,4.462649,4.524893519339459
1353,0.19319518,3.9023325,4.367599652741932
1354,0.2804825,4.089506,4.394921907060838
1355,0.5546204,4.4192886,4.434945258478901
1356,0.42753956,4.308082,4.353916326455605
1357,0.16533597,3.8333259,4.400346460489314
1358,0.52692187,4.3998995,4.4854623094450865
1359,0.7066901,4.489705,4.552108721427631
1360,-0.11087282,3.0327322,2.4318966441001315
1361,0.99762297,4.5176764,4.370948404261659
1362,0.4233374,4.303326,4.441204216671294
1363,0.38143465,4.251472,4.343061715242364
1364,-0.62972426,2.319433,2.3760170184507925
1365,-0.945334,2.2840028,2.1235444536074595
1366,-0.004397925,3.344971,3.78084054801853
1367,0.4471234,4.329239,4.4557138785790755
1368,0.009827454,3.3881733,3.1441653283255335
1369,-1.4951307,2.3531861,2.4601123678290087
1370,0.2400979,4.0084953,4.305548683741354
1371,-0.23385118,2.7345374,2.092068207296717
1372,0.7109095,4.490946,4.483933236092782
1373,0.77808213,4.5066333,4.4468649924890284
1374,-0.76111025,2.2898433,2.0334460234751552
1375,0.30486646,4.133795,4.394188447810808
1376,0.25690046,4.0433726,4.409613266342045
1377,0.6313834,4.461626,4.492505186539077
1378,-0.3616927,2.5210867,2.4093199102118024
1379,0.41703996,4.296052,4.426342961999454
1380,0.5326432,4.4041023,4.4176014678852775
1381,-1.2106849,2.3100684,2.3970221837710866
1382,-0.4515819,2.423625,2.194065729128379
1383,0.06183471,3.544875,3.0269485589147256
1384,-0.43206003,2.4416592,1.8388298601125064
1385,-0.8288542,2.2840583,2.764918256277418
1386,0.071985856,3.5748956,4.071466620425894
1387,-2.623033,2.4942927,2.148716314994264
1388,-0.44747448,2.4272873,1.891938453136368
1389,-0.62508583,2.3210526,2.503557778466584
1390,-3.2028158,2.5323353,2.368277494405313
1391,-1.6713252,2.3807845,2.29901020246775
1392,-2.0676546,2.4366164,3.0493894193759172
1393,-1.3455799,2.3297722,1.8154522098937873
1394,-0.47026482,2.40782,2.1355449243105764
1395,-0.86836743,2.2828336,2.358095138897065
1396,-1.4045806,2.338914,2.4995295144193843
1397,-1.9275336,2.418185,2.2598430238374583
1398,-0.50242317,2.383699,2.4184850731651473
1399,-3.3883154,2.540969,2.923954100316527
1400,0.36502162,4.2288485,4.367440875227269
1401,-0.6796536,2.3047414,2.3480272647234877
1402,-2.6308398,2.494939,2.3053371639947433
1403,-3.135092,2.5288126,2.4687774770108195
1404,0.4769102,4.3583946,4.364186321125564
1405,0.4074765,4.284662,4.423077380993079
1406,-0.617711,2.3237245,2.2821325427734935
1407,-0.8127688,2.284979,2.5985077251037043
1408,0.64331913,4.4668813,4.4463160528623
1409,0.49874714,4.377606,4.411839431611421
1410,0.2995617,4.1244516,4.37677161964898
1411,0.30766436,4.1386585,4.286937972421665
1412,0.45860127,4.340893,4.451425254273392
1413,0.54368985,4.4119225,4.381789009189248
1414,-0.29503745,2.6202571,2.1601626747860587
1415,0.59289587,4.4423475,4.466540286257164
1416,-1.5516763,2.3621228,2.384892174111869
1417,0.33007953,4.1760335,4.253967848432463
1418,-1.4124628,2.3401482,2.8578172704642837
1419,-1.3536867,2.3310158,1.9435206656276418
1420,-2.8614042,2.5122473,2.57935205175263
1421,-0.2212324,2.7610016,2.103124658830464
1422,0.35343048,4.212044,3.506858190515853
1423,-2.787303,2.5070472,2.0444241429844037
1424,-2.4550004,2.479339,2.4665739485246494
1425,-1.272295,2.318791,2.0072998145675696
1426,-1.2793442,2.3198228,2.8592906935576012
1427,-2.986627,2.5203168,2.5092921900325824
1428,-3.0084891,2.5216382,4.141460074670979
1429,-0.118963495,3.0105805,2.5869898904315476
1430,-2.171774,2.4492857,2.0051903800445974
1431,0.16835384,3.8410058,3.9170879362646502
1432,0.4113369,4.2893095,4.3939189939631
1433,-0.48311347,2.3977313,2.110871995073162
1434,-3.1234446,2.5281854,2.4920844919302247
1435,-1.426602,2.3423676,2.4733030741980357
1436,-1.1038797,2.2967129,2.320980638951855
1437,-0.50067234,2.3849173,2.768466042265804
1438,-0.5037596,2.382776,2.3999656978375503
1439,-0.4063104,2.4679878,2.085993059658283
1440,-1.2381427,2.3138845,2.8414383012340134
1441,-0.79260564,2.2865148,2.557097857038723
1442,-1.9888438,2.4264414,2.4212751343762404
1443,-0.7074721,2.298515,2.4464281688938168
1444,-5.1271005,2.5788906,1.6612326034335587
1445,-0.14768188,2.9345498,2.005515524745507
1446,-0.29197875,2.6254249,2.5084500250543798
1447,-0.5224088,2.3705199,2.645649857561636
1448,-1.8083642,2.4013271,3.9962076230907857
1449,-0.6579621,2.310533,2.4407370954348964
1450,-1.4886343,2.3521583,2.5328985359880734
1451,-3.3144064,2.5376985,3.039704377583653
1452,-0.6304835,2.3191721,2.2056845252970243
1453,-0.8605088,2.282967,2.105548213463454
1454,-1.678531,2.3818908,2.6781928470501093
1455,-2.1556263,2.447379,2.4502159800551415
1456,-1.0067425,2.2875853,2.3776264993422496
1457,-3.0753613,2.5255268,2.40242704846348
1458,-5.3610487,2.5808823,2.2898071065846572
1459,-2.1013155,2.440809,2.041855966368405
1460,-3.2646067,2.5353706,1.819985185421018
1461,-1.7365537,2.3906994,2.4070276053852364
1462,-3.1969333,2.5320377,2.4268073830283896
1463,-2.1739688,2.4495435,2.4233909056966194
1464,-2.4185185,2.475819,2.460070786863654
1465,-0.8258983,2.284208,1.6441421294084306
1466,-6.404107,2.5864162,2.099873722725476
1467,-1.0746127,2.2935948,2.289181994507172
1468,0.9159857,4.5193763,3.4000869321335228
1469,-2.7431595,2.5037901,2.5071269352196173
1470,-0.90132314,2.282814,2.4015599604479743
1471,-2.2468796,2.4578767,2.5061725415276648
1472,-1.4082011,2.3394806,1.9915568894776474
1473,-2.7649813,2.5054154,2.9028825077900295
1474,-0.7567139,2.290405,3.4242953217049474
1475,-3.5102277,2.5459144,2.3459333287386976
1476,-0.28144094,2.6436617,1.8530204821827303
1477,-0.3495389,2.5373201,2.546525195875735
1478,-0.21652852,2.7711205,2.5385375761662248
1479,-1.0138574,2.288124,2.4472053946875114
1480,-0.3499982,2.5366921,2.529882178162877
1481,-0.32353216,2.5747738,2.1589682847683647
1482,0.14268725,3.7741818,4.020973580320024
1483,0.2902945,4.1077414,4.0903146254601435
1484,-0.71976805,2.2961593,2.0668016777706693
1485,0.38587612,4.257363,4.326428782636248
1486,-0.86831856,2.2828343,2.326483730948245
1487,0.21221413,3.9469297,4.408109998814904
1488,0.27616075,4.0812964,4.350156520185127
1489,-1.0813608,2.2942886,1.666556386439115
1490,-2.4562078,2.4794536,2.122890685673459
1491,-1.160158,2.3034146,2.3858248926028756
1492,-2.4794555,2.4816422,2.654843099420134
1493,0.214967,3.9532115,4.350422129307647
1494,0.22718774,3.9805605,4.262710614932113
1495,-2.8113356,2.5087698,2.3464670332421833
1496,0.3523409,4.210428,4.342171763697006
1497,-0.07584499,3.1318414,2.5987440350797493
1498,0.5383611,4.4081984,4.317724993344724
1499,-1.1331273,2.3000898,2.6015767280393964
1500,0.6104289,4.451587,4.399638405825608
1501,0.22633313,3.9786766,4.220884621620233
1502,-2.2407115,2.4571881,1.9111645479145083
1503,0.4363028,4.3177514,4.127562666368599
1504,-1.6976908,2.3848193,1.5628118528128911
1505,0.032309074,3.4563262,4.080767262029887
1506,-0.16781409,2.88388,2.511995409578652
1507,0.18009801,3.8704243,3.7516871620216787
1508,-0.7545104,2.2906957,2.5504815633778937
1509,-0.6642977,2.3087516,3.313220946834923
1510,-0.2461708,2.7096608,2.370260527024988
1511,-0.41269365,2.4611807,2.3505900665849455
1512,0.07365514,3.5798066,4.1357372973942095
1513,-0.75771135,2.2902753,2.2283077231125636
1514,-2.5177767,2.4851632,2.5094443282488226
1515,-1.3596761,2.3319378,2.656076546780762
1516,-0.94539607,2.2840052,2.1704961868925094
1517,-0.88669145,2.282719,3.243323217659376
1518,-2.1785815,2.4500837,1.9914814210560237
1519,-2.0805695,2.438236,3.0482790925978227
1520,-2.2303019,2.4560199,2.190829824712422
1521,-0.90000814,2.282799,2.452176339031127
1522,-0.77332056,2.2884111,2.2904976400076116
1523,-0.85671425,2.2830503,2.1338950354309683
1524,-3.4604602,2.54396,2.390658533569222
1525,-0.911547,2.2829735,2.3758549492188523
1526,-0.8117913,2.2850437,2.472365272721717
1527,-0.80911785,2.285225,2.179275996888882
1528,-0.81862396,2.2846136,2.468604024756832
1529,-1.8802608,2.4116213,3.107317364494788
1530,-0.94176257,2.2838595,2.301855701886605
1531,-0.892518,2.2827375,2.563236814249011
1532,-2.3829854,2.4722934,3.686095195238688
1533,-0.22773558,2.7472389,2.2239289982947072
1534,-0.48190808,2.3986516,2.2579048192615523
1535,-2.2641263,2.459785,2.0995737756505286
1536,0.59970206,4.4460278,4.454129761444308
1537,0.5756426,4.4324617,4.469039104429512
1538,0.46842286,4.3504443,4.417831081892294
1539,0.61115974,4.4519553,4.358077739854205
1540,0.65147835,4.470289,4.452296527557122
1541,-0.047945913,3.2138054,3.1288117297343097
1542,0.35362706,4.212334,4.234605244779265
1543,0.48463455,4.3653917,4.444005689713083
1544,0.4648877,4.34705,4.347220395189513
1545,-0.599563,2.3308241,2.1413957495971685
1546,-1.3531288,2.33093,2.253665742493529
1547,0.73320425,4.4969773,4.536081365540288
1548,0.6616831,4.4743466,4.317387917159093
1549,-0.6658058,2.3083386,2.453636307316497
1550,-0.92085946,2.2831824,2.399098837690109
1551,0.5163619,4.39186,4.4798296951672025
1552,0.43562368,4.3170137,4.351200594688622
1553,-1.8430979,2.4063458,2.6008332196735133
1554,0.32250312,4.163714,4.364210192624024
1555,-0.96193135,2.2847683,2.2021406497527938
1556,0.6019955,4.447241,4.4269909936205565
1557,-2.7129366,2.5014896,2.689695334473227
1558,0.4614916,4.3437433,4.436631778009999
1559,-1.2631317,2.3174589,2.1099730380367605
1560,0.43889543,4.320549,4.417210269247642
1561,-1.0395883,2.29026,2.093269727823542
1562,-0.29551014,2.6194634,2.5670728038689217
1563,0.5376718,4.40771,4.429606832925178
1564,-0.53423643,2.3633265,2.2858138018092022
1565,-1.2494148,2.3154857,1.7966969940852011
1566,-0.5562373,2.3510704,1.9290821904129134
1567,-0.35678205,2.527551,1.1103066907519379
1568,-0.27080083,2.6627624,2.455703294861399
1569,-1.7505059,2.3927891,1.8931491747345037
1570,-0.5044672,2.38229,2.2881987665028016
1571,-1.6574821,2.378653,2.2036165456083823
1572,0.3664256,4.2308373,4.441374693605939
1573,0.250339,4.0299525,4.285471156152142
1574,0.26688394,4.0633035,4.290060578800102
1575,0.5862169,4.4386163,4.456020365278166
1576,0.13129972,3.7434862,3.595598500170138
1577,-0.57538927,2.3415165,2.4714645506265973
1578,-0.11482774,3.0218663,3.1901773306387935
1579,-0.40463337,2.4698079,1.6730153885268444
1580,0.6773165,4.4801373,4.374948441984714
1581,0.80065084,4.510346,4.495674546382995
1582,-1.0146487,2.2881854,2.5409539006705435
1583,0.51429147,4.39024,4.409615739803818
1584,-0.19138016,2.8275404,3.2120916253278304
1585,-0.65399027,2.3116887,2.194295285764722
1586,-1.184936,2.3066123,2.474902548036619
1587,0.730197,4.496214,4.37924450723594
1588,-0.29129046,2.6265957,3.390992957221011
1589,0.09228201,3.634032,3.308625031929239
1590,-0.15163277,2.9244282,3.2777181261671164
1591,-0.28916803,2.6302235,2.934174656833224
1592,-0.8314928,2.283932,2.3936452296665593
1593,-1.9637756,2.423101,2.5450302581667574
1594,-1.3232155,2.3263671,2.155504330819237
1595,-0.7257475,2.2950969,2.4708392849545575
1596,0.56212556,4.4241385,4.440017345751127
1597,0.31420228,4.14985,4.380238942828532
1598,-0.057364326,3.1858923,2.823259323408969
1599,-0.17880963,2.857184,2.2192298421882652
1600,0.24332045,4.015314,4.30758459614411
1601,-0.5087952,2.379353,3.4547004442720657
1602,0.25471586,4.038933,3.8119460719265077
1603,0.07927972,3.5962934,4.1951110496775685
1604,0.32578272,4.1690855,4.370740636822494
1605,0.43272054,4.313839,4.142517472340683
1606,0.38353497,4.25427,4.135585503464296
1607,0.20902295,3.9395926,4.310600659306125
1608,-1.1334729,2.3001316,2.5805316452698905
1609,-1.7065679,2.3861697,2.371485104003579
1610,-0.2230816,2.7570612,3.5951748544804056
1611,-0.5373771,2.361489,2.6310967404996743
1612,-0.64758694,2.3136168,2.297055826936378
1613,0.37331796,4.240453,4.435571869829458
1614,0.15523727,3.8072782,4.266985502071536
1615,0.09936516,3.6543481,4.271525498655104
1616,-1.8131502,2.4020238,2.5151214793498653
1617,0.24294536,4.014524,4.412291632445958
1618,-1.2026844,2.3089812,2.4003363567648965
1619,-1.6951269,2.3844285,2.4218202420402792
1620,0.5515924,4.4172845,4.4593175211594485
1621,-1.350364,2.3305056,2.196324005081704
1622,-0.047862183,3.2140546,3.7647579593529064
1623,0.47716776,4.3586316,4.449053203006419
1624,-1.6570886,2.3785925,2.4166580412126852
1625,0.5553347,4.419757,4.472076582813234
1626,0.28044435,4.0894346,4.379843926143075
1627,0.285813,4.0994825,4.333846929492037
1628,0.38282225,4.2533226,4.423021543414387
1629,0.68249786,4.481947,4.430317530594727
1630,0.43508968,4.3164325,4.545870971168448
1631,0.1239364,3.7233183,4.255443397502677
1632,0.2385904,4.0052843,4.372912233611934
1633,0.39459908,4.268655,4.464446274643048
1634,-0.9496075,2.2841842,2.2886169801485345
1635,-0.016191792,3.3092153,3.173492232959327
1636,-0.59974766,2.3307483,2.174845065421259
1637,0.49087885,4.370886,4.452231642244321
1638,-0.29060367,2.6277666,2.9717272583222547
1639,0.5280328,4.4007235,4.442028392336748
1640,0.43745688,4.3190002,4.214980338335408
1641,-1.0285313,2.289307,2.254581404681242
1642,0.35441324,4.2134957,4.315799945504458
1643,0.36490956,4.2286897,4.377883101557776
1644,0.22304393,3.9713852,4.249346923046393
1645,-0.37786877,2.5006843,2.8340459601447097
1646,0.31612894,4.1531024,4.322417750509246
1647,0.20868225,3.9388058,4.39639840338381
1648,-1.0270381,2.2891827,2.416384960530023
1649,0.16108404,3.8224237,4.284269084177202
1650,0.3875056,4.2595005,4.359659640879502
1651,-0.15107113,2.9258618,3.2654790578963713
1652,-0.1569218,2.9110126,3.044482272527594
1653,0.24118613,4.0108047,4.229984824414563
1654,-0.4609855,2.4154978,1.2796079914492164
1655,-0.5728056,2.3427477,2.520859160269819
1656,0.53175044,4.4034534,4.409499400199095
1657,0.31548396,4.152016,4.352324474401388
1658,0.6458991,4.467975,4.504060011254699
1659,-1.0106757,2.2878802,2.509335085460116
1660,-0.76597285,2.2892506,2.2573103396967693
1661,0.22765137,3.9815807,4.275035070608654
1662,0.59124964,4.4414387,4.50169655870917
1663,0.46897075,4.350966,4.327621915309371
1664,0.58855575,4.4399366,4.397284040323997
1665,0.77709484,4.506454,4.416127399567013
1666,0.5346445,4.4055476,4.437672856166447
1667,0.40321812,4.2794547,4.437032367980659
1668,-0.6478133,2.3135471,2.2448196783436845
1669,-0.25828156,2.686129,2.5412645650566663
1670,0.59027034,4.4408946,4.466070495769331
1671,-1.3003231,2.3229275,4.281106689484725
1672,0.22577764,3.9774497,4.308880568551416
1673,-0.6779531,2.3051646,2.262051421212102
1674,0.24678521,4.022577,4.253710108045231
1675,0.2912578,4.1095014,4.350660567457457
1676,0.51660126,4.3920465,4.442095074445748
1677,0.6726099,4.4784465,4.454466239556497
1678,0.60699403,4.4498386,4.244768653997639
1679,0.30728886,4.138008,4.444317710433811
1680,0.32598576,4.1694164,4.296240086831854
1681,-0.73822635,2.2930462,2.5704511913378503
1682,0.56653273,4.42691,4.48114394219676
1683,0.4093615,4.28694,4.386436209612773
1684,0.31515715,4.1514645,4.2825583181068
1685,0.54264426,4.4111986,4.374200413303434
1686,-0.27078804,2.6627858,2.457578565425085
1687,-0.45455423,2.421018,2.489706799451034
1688,-0.02014951,3.2972429,1.987920331439849
1689,-0.6608165,2.309721,2.3477040873960777
1690,-0.020264756,3.2968948,3.3460026411271437
1691,-0.46636388,2.411007,2.5222711114444496
1692,0.30005854,4.1253333,4.329827283853275
1693,-1.0254673,2.2890525,2.388990309013174
1694,0.19886543,3.9158463,4.13617487082715
1695,-0.709549,2.2981007,2.5010492843168697
