,Predicted fluorescence,Observed fluorescence
0,3.9504985301382582,3.9536881098982435
1,3.8967589975159918,4.002989676441136
2,3.9198393685795345,3.9992973274808
3,3.1620707081947295,3.4876919392302255
4,3.894946105308275,3.9880694061031585
5,3.915349939988669,4.057136818132046
6,3.64098755884957,3.896430289186007
7,3.847282785871638,3.9743647699900833
8,3.8663924639542664,4.016791503979832
9,3.9362403168434206,4.0122999234322
10,3.8898842951476915,3.9947850375573952
11,3.437673102580998,3.3858353239086774
12,3.4300936265584276,3.327851975583949
13,3.3329393146613278,3.3080328460070585
14,3.6646192482825093,3.6293126487727925
15,3.7280040804806696,3.41073108434206
16,3.7087660898457635,3.7025722972445587
17,3.968755348862107,3.9491857074936947
18,4.009358697678646,3.922463987445009
19,3.2706080924575467,3.1814939523026546
20,3.669631291992939,3.8490949712106537
21,3.776520329519851,3.86971600741847
22,3.782660390456183,3.9162708956013765
23,3.6144219134542617,3.6990607743324277
24,3.648650321648322,3.634085996648853
25,3.6905334140940305,3.8389246703702162
26,3.9445282340353565,3.929358830602681
27,3.9437550454029413,3.91932060894916
28,3.554678641002649,3.0295647371386565
29,3.7884155159406596,3.7836969106367215
30,3.9342109848796873,3.8830799266359395
31,3.837375835650075,3.896567769783624
32,3.9399259840614285,3.9913250483126976
33,2.9916320577489337,2.2986425126351895
34,3.592336101256219,3.4826445028964437
35,3.959443315451889,4.122525636666766
36,3.9005408052532395,4.029174834642597
37,2.3391893664370507,2.492615342777461
38,3.6936509151556187,3.8847990558271865
39,3.712236305845739,3.945417278580687
40,3.5789339267842912,3.659349202315664
41,3.651072471031082,3.822165119392808
42,3.7073834332500546,3.7798794698254548
43,3.8399898463982787,3.975779110064708
44,3.762536639473698,3.879624855677032
45,3.8456053420822194,3.8513211064079176
46,3.7154487863851067,3.7190950127210036
47,3.4942063172756157,3.6255582453828303
48,3.684229101213571,3.6759040691781504
49,3.5310835341870153,3.5762812217884656
50,3.633595584376703,3.6395946558915986
51,3.5153926017239137,3.3468953338554357
52,3.3931011723286666,3.093369810432115
53,2.64059793262663,2.6045197093118513
54,3.654661481908281,3.695754682836468
55,3.516198928536756,3.4681052129385246
56,3.442540204288722,3.5115186384787886
57,3.503326907783144,3.625550797653081
58,2.6137135907159283,2.801355033647971
59,3.492225052985244,3.371130158893477
60,2.9816317651353508,2.4539252728961243
61,3.6677922260593583,3.8221427255084937
62,3.6355652929121653,3.8090759639663507
63,3.6457660971913306,3.7678846641979895
64,3.908751076691683,3.8754784210800244
65,3.9153645833258928,3.8854229687714716
66,3.9565808189348353,4.036961245761673
67,3.5813952493728713,3.5172700963907615
68,3.975214016993146,3.9991350737113143
69,3.960394870365679,3.9610530455984994
70,1.7572307817691701,2.506239900448153
71,3.945007106159405,3.917761677987739
72,4.010592071614784,4.000004974874395
73,3.342171733097782,3.1967617499590006
74,3.9419352131444647,3.9649553687581505
75,3.886698046940115,3.9301491967222892
76,3.765786391703511,3.835071329820786
77,3.693479274096031,3.929858559742933
78,3.734035672495917,3.836492636484077
79,3.7893134123289336,3.771578989329233
80,3.6312701200075033,3.6641789938662486
81,3.7668081239299447,3.826561474172076
82,3.425527803053807,3.4825483044327754
83,3.928528442731942,4.162791510666401
84,3.9155949692863423,4.17432169956496
85,3.9489351272312696,4.173624138347858
86,3.845058659045069,3.9458899837723336
87,3.906501937260767,3.946103437022124
88,3.926908621760088,3.8976594351037237
89,3.932520314896532,3.4399931751218187
90,3.4893675271459905,3.4892681969055164
91,3.9059151515870916,3.9448895629923535
92,3.869432657897736,3.9194281545073935
93,3.9512262594494736,3.9890500019782715
94,3.9315931850665145,3.9509259023539767
95,3.882454527976879,3.9341861122343356
96,3.883794493304773,3.7717388105060365
97,2.8327729264595725,2.728038583651823
98,3.8463181116565472,3.727193153079095
99,3.8174580730158887,3.7277773592475665
100,3.944229252039815,3.9615465701377546
101,3.8713805636699554,3.985679701632078
102,4.011104326172788,3.969574064680664
103,3.940738287290923,3.917659202861168
104,3.9004581747491507,4.012206828644511
105,3.9310529922803035,3.944398135975281
106,3.8181132568062104,3.877344779325528
107,2.510499670315081,2.468426502272075
108,3.3816001705591283,2.575228413405146
109,3.715428160311543,3.914522890885035
110,3.6721316353946953,3.5766013586943832
111,3.753674228141204,3.845582432737465
112,3.7470288462274475,3.860189356233858
113,2.7664800904949907,2.483446233265634
114,3.643613103687823,3.7732095780989656
115,3.7760072862276566,3.920511236964792
116,3.804842455341845,3.886268680719826
117,3.9538538674531303,3.7969382855184106
118,3.7623781388434985,3.8977226779614993
119,3.7223418840921703,3.814066342255603
120,3.43101300632787,3.3904276183260214
121,3.799665310971715,3.80407983908443
