,time,gene,well,fluorescence,fluorescence_normed
7541,29150,amacV14L,F2,19415.0,1.0317797736089707
7542,29200,amacV14L,F2,19341.0,1.0278471594834457
7543,29250,amacV14L,F2,19423.0,1.0322049210820003
7544,29300,amacV14L,F2,19544.0,1.0386352766115747
7545,29350,amacV14L,F2,19573.0,1.0401764362013073
7546,29400,amacV14L,F2,19164.0,1.0184407716426636
7547,29450,amacV14L,F2,19253.0,1.023170537280119
7548,29500,amacV14L,F2,18848.0,1.00164744645799
7549,29550,amacV14L,F2,19319.0,1.0266780039326142
7550,29600,amacV14L,F2,19510.0,1.0368283998511985
7551,29650,amacV14L,F2,19628.0,1.0430993250783867
7552,29700,amacV14L,F2,19546.0,1.038741563479832
7553,29750,amacV14L,F2,19568.0,1.0399107190306638
7554,29800,amacV14L,F2,19430.0,1.0325769251209014
7555,29850,amacV14L,F2,19215.0,1.0211510867832279
7556,29900,amacV14L,F2,19403.0,1.0311420523994261
7557,29950,amacV14L,F2,19381.0,1.0299728968485944
7558,30000,amacV14L,F2,19327.0,1.027103151405644
7559,30050,amacV14L,F2,19281.0,1.024658553435723
7560,30100,amacV14L,F2,19474.0,1.0349152362225646
7561,30150,amacV14L,F2,19208.0,1.020779082744327
7562,30200,amacV14L,F2,19111.0,1.0156241696338417
7563,30250,amacV14L,F2,19362.0,1.0289631716001488
7564,30300,amacV14L,F2,19813.0,1.0529308603921985
7565,30350,amacV14L,F2,19443.0,1.0332677897645746
7566,30400,amacV14L,F2,20027.0,1.0643035552957432
7567,30450,amacV14L,F2,19531.0,1.0379444119679013
7568,30500,amacV14L,F2,19628.0,1.0430993250783867
7569,30550,amacV14L,F2,19451.0,1.0336929372376042
7570,30600,amacV14L,F2,19319.0,1.0266780039326142
7571,30650,amacV14L,F2,19745.0,1.049317106871446
7572,30700,amacV14L,F2,19428.0,1.0324706382526438
7573,30750,amacV14L,F2,19264.0,1.0237551150555348
7574,30800,amacV14L,F2,19471.0,1.0347558059201785
7575,30850,amacV14L,F2,19449.0,1.033586650369347
7576,30900,amacV14L,F2,19444.0,1.0333209331987032
7577,30950,amacV14L,F2,19190.0,1.0198225009300101
7578,31000,amacV14L,F2,19585.0,1.0408141574108518
7579,31050,amacV14L,F2,19104.0,1.0152521655949407
7580,31100,amacV14L,F2,19605.0,1.0418770260934263
7581,31150,amacV14L,F2,19661.0,1.044853058404634
7582,31200,amacV14L,F2,19615.0,1.0424084604347132
7583,31250,amacV14L,F2,19316.0,1.026518573630228
7584,31300,amacV14L,F2,19415.0,1.0317797736089707
7585,31350,amacV14L,F2,19414.0,1.031726630174842
7586,31400,amacV14L,F2,19399.0,1.0309294786629113
7587,31450,amacV14L,F2,19265.0,1.0238082584896635
7588,31500,amacV14L,F2,19277.0,1.0244459796992083
7589,31550,amacV14L,F2,19790.0,1.0517085614072381
7590,31600,amacV14L,F2,19054.0,1.012594993888505
7591,31650,amacV14L,F2,19573.0,1.0401764362013073
7592,31700,amacV14L,F2,19654.0,1.044481054365733
7593,31750,amacV14L,F2,19113.0,1.0157304565020993
7594,31800,amacV14L,F2,19349.0,1.0282723069564754
7595,31850,amacV14L,F2,19125.0,1.0163681777116438
7596,31900,amacV14L,F2,19610.0,1.0421427432640697
7597,31950,amacV14L,F2,19400.0,1.03098262209704
7598,32000,amacV14L,F2,19362.0,1.0289631716001488
7599,32050,amacV14L,F2,19018.0,1.0106818302598715
7600,32100,amacV14L,F2,19158.0,1.0181219110378912
7601,32150,amacV14L,F2,19500.0,1.0362969655099112
7602,32200,amacV14L,F2,19008.0,1.0101503959185842
7603,32250,amacV14L,F2,19532.0,1.03799755540203
7604,32300,amacV14L,F2,19458.0,1.0340649412765053
7605,32350,amacV14L,F2,19754.0,1.0497953977786045
7606,32400,amacV14L,F2,19284.0,1.024817983738109
7607,32450,amacV14L,F2,19465.0,1.0344369453154063
7608,32500,amacV14L,F2,19354.0,1.0285380241271191
7609,32550,amacV14L,F2,19353.0,1.0284848806929905
7610,32600,amacV14L,F2,19187.0,1.019663070627624
7611,32650,amacV14L,F2,19379.0,1.0298666099803369
7612,32700,amacV14L,F2,19663.0,1.0449593452728916
7613,32750,amacV14L,F2,19461.0,1.0342243715788915
7614,32800,amacV14L,F2,19292.0,1.025243131211139
7615,32850,amacV14L,F2,19250.0,1.023011106977733
7616,32900,amacV14L,F2,19090.0,1.0145081575171389
7617,32950,amacV14L,F2,19300.0,1.0256682786841687
7618,33000,amacV14L,F2,19044.0,1.012063559547218
7619,33050,amacV14L,F2,19325.0,1.0269968645373864
7620,33100,amacV14L,F2,19399.0,1.0309294786629113
7621,33150,amacV14L,F2,19540.0,1.0384227028750599
7622,33200,amacV14L,F2,19400.0,1.03098262209704
7623,33250,amacV14L,F2,18882.0,1.0034543232183664
7624,33300,amacV14L,F2,19380.0,1.0299197534144657
7625,33350,amacV14L,F2,19178.0,1.0191847797204656
7626,33400,amacV14L,F2,19494.0,1.0359781049051389
7627,33450,amacV14L,F2,19229.0,1.02189509486103
7628,33500,amacV14L,F2,19400.0,1.03098262209704
7629,33550,amacV14L,F2,19590.0,1.0410798745814955
7630,33600,amacV14L,F2,19324.0,1.0269437211032577
7631,33650,amacV14L,F2,19563.0,1.0396450018600203
7632,33700,amacV14L,F2,19280.0,1.0246054100015942
7633,33750,amacV14L,F2,19255.0,1.0232768241483765
7634,33800,amacV14L,F2,19760.0,1.0501142583833767
7635,33850,amacV14L,F2,19479.0,1.0351809533932084
7636,33900,amacV14L,F2,19090.0,1.0145081575171389
7637,33950,amacV14L,F2,19507.0,1.0366689695488123
7638,34000,amacV14L,F2,19300.0,1.0256682786841687
7639,34050,amacV14L,F2,18902.0,1.0045171919009406
7640,34100,amacV14L,F2,19267.0,1.023914545357921
7641,34150,amacV14L,F2,19386.0,1.0302386140192379
7642,34200,amacV14L,F2,19504.0,1.036509539246426
7643,34250,amacV14L,F2,19488.0,1.0356592443003667
7644,34300,amacV14L,F2,19405.0,1.0312483392676834
7645,34350,amacV14L,F2,19592.0,1.0411861614497528
7646,34400,amacV14L,F2,19396.0,1.030770048360525
7647,34450,amacV14L,F2,19102.0,1.0151458787266834
7648,34500,amacV14L,F2,19241.0,1.0225328160705744
7649,34550,amacV14L,F2,19376.0,1.029707179677951
7650,34600,amacV14L,F2,19631.0,1.0432587553807726
7651,34650,amacV14L,F2,19061.0,1.012966997927406
7652,34700,amacV14L,F2,19602.0,1.04171759579104
7653,34750,amacV14L,F2,19047.0,1.012222989849604
7654,34800,amacV14L,F2,19334.0,1.027475155444545
7655,34850,amacV14L,F2,19518.0,1.0372535473242281
7656,34900,amacV14L,F2,19450.0,1.0336397938034756
7657,34950,amacV14L,F2,18950.0,1.007068076739119
7658,35000,amacV14L,F2,19235.0,1.0222139554658023
7659,35050,amacV14L,F2,19581.0,1.040601583674337
7660,35100,amacV14L,F2,19451.0,1.0336929372376042
7661,35150,amacV14L,F2,19240.0,1.0224796726364458
7662,35200,amacV14L,F2,19171.0,1.0188127756815646
7663,35250,amacV14L,F2,19238.0,1.0223733857681883
7664,35300,amacV14L,F2,19580.0,1.0405484402402083
7665,35350,amacV14L,F2,19315.0,1.0264654301960994
7666,35400,amacV14L,F2,19221.0,1.0214699473880002
7667,35450,amacV14L,F2,19201.0,1.020407078705426
7668,35500,amacV14L,F2,19010.0,1.0102566827868418
7669,35550,amacV14L,F2,19226.0,1.0217356645586437
7670,35600,amacV14L,F2,18908.0,1.004836052505713
7671,35650,amacV14L,F2,19343.0,1.0279534463517033
7672,35700,amacV14L,F2,19429.0,1.0325237816867725
7673,35750,amacV14L,F2,19549.0,1.0389009937822182
7674,35800,amacV14L,F2,19183.0,1.0194504968911091
7675,35850,amacV14L,F2,19699.0,1.0468725089015252
7676,35900,amacV14L,F2,19560.0,1.039485571557634
7677,35950,amacV14L,F2,20157.0,1.0712122017324759
7678,36000,amacV14L,F2,18982.0,1.0087686666312377
7679,36050,amacV14L,F2,19324.0,1.0269437211032577
7680,36100,amacV14L,F2,19297.0,1.0255088483817825
7681,36150,amacV14L,F2,19091.0,1.0145613009512675
7682,36200,amacV14L,F2,19297.0,1.0255088483817825
7683,36250,amacV14L,F2,19289.0,1.0250837009087528
7684,36300,amacV14L,F2,19397.0,1.0308231917946538
7685,36350,amacV14L,F2,19428.0,1.0324706382526438
7686,36400,amacV14L,F2,19267.0,1.023914545357921
7687,36450,amacV14L,F2,19454.0,1.0338523675399904
7688,36500,amacV14L,F2,19407.0,1.031354626135941
7689,36550,amacV14L,F2,19506.0,1.0366158261146836
7690,36600,amacV14L,F2,18978.0,1.0085560928947228
7691,36650,amacV14L,F2,19611.0,1.0421958866981984
7692,36700,amacV14L,F2,18958.0,1.0074932242121486
7693,36750,amacV14L,F2,19414.0,1.031726630174842
7694,36800,amacV14L,F2,19221.0,1.0214699473880002
7695,36850,amacV14L,F2,19285.0,1.024871127172238
7696,36900,amacV14L,F2,19394.0,1.0306637614922676
7697,36950,amacV14L,F2,19282.0,1.0247116968698518
7698,37000,amacV14L,F2,18800.0,0.9990965616198119
7699,37050,amacV14L,F2,19276.0,1.0243928362650794
7700,37100,amacV14L,F2,19328.0,1.0271562948397726
7701,37150,amacV14L,F2,19749.0,1.0495296806079608
7702,37200,amacV14L,F2,19116.0,1.0158898868044852
7703,37250,amacV14L,F2,19357.0,1.0286974544295053
7704,37300,amacV14L,F2,19221.0,1.0214699473880002
7705,37350,amacV14L,F2,19239.0,1.0224265292023171
7706,37400,amacV14L,F2,18936.0,1.0063240686613169
7707,37450,amacV14L,F2,19067.0,1.0132858585321785
7708,37500,amacV14L,F2,19546.0,1.038741563479832
7709,37550,amacV14L,F2,19178.0,1.0191847797204656
7710,37600,amacV14L,F2,19094.0,1.0147207312536537
7711,37650,amacV14L,F2,19030.0,1.011319551469416
7712,37700,amacV14L,F2,18884.0,1.003560610086624
7713,37750,amacV14L,F2,19346.0,1.0281128766540895
7714,37800,amacV14L,F2,19393.0,1.030610618058139
7715,37850,amacV14L,F2,19807.0,1.0526119997874264
7716,37900,amacV14L,F2,18789.0,0.998511983844396
7717,37950,amacV14L,F2,18981.0,1.008715523197109
7718,38000,amacV14L,F2,19554.0,1.0391667109528617
7719,38050,amacV14L,F2,18998.0,1.009618961577297
7720,38100,amacV14L,F2,19231.0,1.0220013817292875
7721,38150,amacV14L,F2,19363.0,1.0290163150342775
7722,38200,amacV14L,F2,19311.0,1.0262528564595845
7723,38250,amacV14L,F2,19289.0,1.0250837009087528
7724,38300,amacV14L,F2,18748.0,0.9963331030451188
7725,38350,amacV14L,F2,19050.0,1.0123824201519902
7726,38400,amacV14L,F2,19411.0,1.0315671998724558
7727,38450,amacV14L,F2,19462.0,1.0342775150130201
7728,38500,amacV14L,F2,19508.0,1.036722112982941
7729,38550,amacV14L,F2,19402.0,1.0310889089652973
7730,38600,amacV14L,F2,19352.0,1.0284317372588616
7731,38650,amacV14L,F2,19120.0,1.016102460541
7732,38700,amacV14L,F2,19431.0,1.03263006855503
7733,38750,amacV14L,F2,19786.0,1.0514959876707233
7734,38800,amacV14L,F2,19089.0,1.01445501408301
7735,38850,amacV14L,F2,18992.0,1.0093001009725249
7736,38900,amacV14L,F2,19002.0,1.0098315353138119
7737,38950,amacV14L,F2,19296.0,1.0254557049476538
7738,39000,amacV14L,F2,19236.0,1.022267098899931
7739,39050,amacV14L,F2,19145.0,1.017431046394218
7740,39100,amacV14L,F2,19141.0,1.0172184726577032
7741,39150,amacV14L,F2,19026.0,1.0111069777329011
7742,39200,amacV14L,F2,18984.0,1.0088749534994952
7743,39250,amacV14L,F2,19117.0,1.015943030238614
7744,39300,amacV14L,F2,18833.0,1.0008502949460594
7745,39350,amacV14L,F2,19195.0,1.0200882181006536
7746,39400,amacV14L,F2,19200.0,1.0203539352712971
7747,39450,amacV14L,F2,18884.0,1.003560610086624
7748,39500,amacV14L,F2,19687.0,1.0462347876919806
7749,39550,amacV14L,F2,18713.0,0.9944730828506138
7750,39600,amacV14L,F2,19179.0,1.0192379231545943
7751,39650,amacV14L,F2,19365.0,1.029122601902535
7752,39700,amacV14L,F2,19435.0,1.0328426422915449
7753,39750,amacV14L,F2,19079.0,1.013923579741723
7754,39800,amacV14L,F2,19110.0,1.015571026199713
7755,39850,amacV14L,F2,19186.0,1.0196099271934953
7756,39900,amacV14L,F2,18863.0,1.0024445979699208
7757,39950,amacV14L,F2,19059.0,1.0128607110591485
7758,40000,amacV14L,F2,18965.0,1.0078652282510496
7759,40050,amacV14L,F2,18829.0,1.0006377212095445
7760,40100,amacV14L,F2,19205.0,1.0206196524419409
7761,40150,amacV14L,F2,19003.0,1.0098846787479407
7762,40200,amacV14L,F2,19217.0,1.0212573736514854
7763,40250,amacV14L,F2,18915.0,1.005208056544614
7764,40300,amacV14L,F2,18976.0,1.0084498060264655
7765,40350,amacV14L,F2,19252.0,1.0231173938459903
7766,40400,amacV14L,F2,18947.0,1.0069086464367327
7767,40450,amacV14L,F2,19589.0,1.0410267311473667
7768,40500,amacV14L,F2,19162.0,1.018334484774406
7769,40550,amacV14L,F2,18999.0,1.009672105011426
7770,40600,amacV14L,F2,18957.0,1.00744008077802
7771,40650,amacV14L,F2,19079.0,1.013923579741723
7772,40700,amacV14L,F2,18808.0,0.9995217090928415
7773,40750,amacV14L,F2,18830.0,1.0006908646436732
7774,40800,amacV14L,F2,19018.0,1.0106818302598715
7775,40850,amacV14L,F2,18868.0,1.0027103151405643
7776,40900,amacV14L,F2,19132.0,1.0167401817505448
7777,40950,amacV14L,F2,18925.0,1.005739490885901
7778,41000,amacV14L,F2,19145.0,1.017431046394218
7779,41050,amacV14L,F2,19114.0,1.015783599936228
7780,41100,amacV14L,F2,18994.0,1.0094063878407822
7781,41150,amacV14L,F2,19124.0,1.016315034277515
7782,41200,amacV14L,F2,18940.0,1.0065366423978317
7783,41250,amacV14L,F2,18966.0,1.0079183716851783
7784,41300,amacV14L,F2,18949.0,1.0070149333049903
7785,41350,amacV14L,F2,19205.0,1.0206196524419409
7786,41400,amacV14L,F2,19423.0,1.0322049210820003
7787,41450,amacV14L,F2,18997.0,1.0095658181431684
7788,41500,amacV14L,F2,19007.0,1.0100972524844556
7789,41550,amacV14L,F2,18625.0,0.989796460647287
7790,41600,amacV14L,F2,19140.0,1.0171653292235745
7791,41650,amacV14L,F2,18864.0,1.0024977414040495
7792,41700,amacV14L,F2,18711.0,0.9943667959823563
7793,41750,amacV14L,F2,18609.0,0.9889461657012276
7794,41800,amacV14L,F2,18673.0,0.9923473454854652
7795,41850,amacV14L,F2,18797.0,0.9989371313174258
7796,41900,amacV14L,F2,19103.0,1.015199022160812
7797,41950,amacV14L,F2,18588.0,0.9878301535845246
7798,42000,amacV14L,F2,18966.0,1.0079183716851783
7799,42050,amacV14L,F2,18984.0,1.0088749534994952
7800,42100,amacV14L,F2,19047.0,1.012222989849604
7801,42150,amacV14L,F2,19010.0,1.0102566827868418
7802,42200,amacV14L,F2,18821.0,1.0002125737365148
7803,42250,amacV14L,F2,19041.0,1.0119041292448319
7804,42300,amacV14L,F2,18717.0,0.9946856565871287
7805,42350,amacV14L,F2,18820.0,1.0001594303023862
7806,42400,amacV14L,F2,18995.0,1.009459531274911
7807,42450,amacV14L,F2,19451.0,1.0336929372376042
7808,42500,amacV14L,F2,19123.0,1.0162618908433863
7809,42550,amacV14L,F2,19109.0,1.0155178827655844
7810,42600,amacV14L,F2,19192.0,1.0199287877982675
7811,42650,amacV14L,F2,18752.0,0.9965456767816336
7812,42700,amacV14L,F2,18856.0,1.0020725939310198
7813,42750,amacV14L,F2,19066.0,1.0132327150980496
7814,42800,amacV14L,F2,18897.0,1.004251474730297
7815,42850,amacV14L,F2,19030.0,1.011319551469416
7816,42900,amacV14L,F2,19370.0,1.0293883190731785
7817,42950,amacV14L,F2,19083.0,1.0141361534782378
7818,43000,amacV14L,F2,18998.0,1.009618961577297
7819,43050,amacV14L,F2,18949.0,1.0070149333049903
7820,43100,amacV14L,F2,18642.0,0.9906998990274751
7821,43150,amacV14L,F2,19161.0,1.0182813413402774
7822,43200,amacV14L,F2,18738.0,0.9958016687038317
7823,43250,amacV14L,F2,18777.0,0.9978742626348515
7824,43300,amacV14L,F2,19029.0,1.0112664080352873
7825,43350,amacV14L,F2,18685.0,0.9929850666950099
7826,43400,amacV14L,F2,18753.0,0.9965988202157623
7827,43450,amacV14L,F2,18661.0,0.9917096242759207
7828,43500,amacV14L,F2,18781.0,0.9980868363713663
7829,43550,amacV14L,F2,18996.0,1.0095126747090397
7830,43600,amacV14L,F2,19480.0,1.035234096827337
7831,43650,amacV14L,F2,19284.0,1.024817983738109
7832,43700,amacV14L,F2,19077.0,1.0138172928734654
7833,43750,amacV14L,F2,19063.0,1.0130732847956634
7834,43800,amacV14L,F2,18925.0,1.005739490885901
7835,43850,amacV14L,F2,18839.0,1.0011691555508317
7836,43900,amacV14L,F2,18975.0,1.0083966625923366
7837,43950,amacV14L,F2,19364.0,1.0290694584684061
7838,44000,amacV14L,F2,18761.0,0.9970239676887921
7839,44050,amacV14L,F2,19017.0,1.0106286868257426
7840,44100,amacV14L,F2,19157.0,1.0180687676037625
7841,44150,amacV14L,F2,18878.0,1.0032417494818515
7842,44200,amacV14L,F2,19214.0,1.0210979433490992
7843,44250,amacV14L,F2,18781.0,0.9980868363713663
7844,44300,amacV14L,F2,18661.0,0.9917096242759207
7845,44350,amacV14L,F2,18525.0,0.9844821172344157
7846,44400,amacV14L,F2,18883.0,1.003507466652495
7847,44450,amacV14L,F2,19190.0,1.0198225009300101
7848,44500,amacV14L,F2,18923.0,1.0056332040176437
7849,44550,amacV14L,F2,18822.0,1.0002657171706435
7850,44600,amacV14L,F2,18856.0,1.0020725939310198
7851,44650,amacV14L,F2,19038.0,1.0117446989424457
7852,44700,amacV14L,F2,19064.0,1.0131264282297923
7853,44750,amacV14L,F2,18922.0,1.005580060583515
7854,44800,amacV14L,F2,18823.0,1.0003188606047724
7855,44850,amacV14L,F2,18792.0,0.9986714141467822
7856,44900,amacV14L,F2,18906.0,1.0047297656374554
7857,44950,amacV14L,F2,18671.0,0.9922410586172078
7858,45000,amacV14L,F2,18673.0,0.9923473454854652
7859,45050,amacV14L,F2,19045.0,1.0121167029813467
7860,45100,amacV14L,F2,19104.0,1.0152521655949407
7861,45150,amacV14L,F2,18936.0,1.0063240686613169
7862,45200,amacV14L,F2,18684.0,0.9929319232608811
7863,45250,amacV14L,F2,18777.0,0.9978742626348515
7864,45300,amacV14L,F2,18943.0,1.0066960727002179
7865,45350,amacV14L,F2,18553.0,0.9859701333900197
7866,45400,amacV14L,F2,18856.0,1.0020725939310198
7867,45450,amacV14L,F2,18852.0,1.001860020194505
7868,45500,amacV14L,F2,18660.0,0.991656480841792
7869,45550,amacV14L,F2,19035.0,1.0115852686400595
7870,45600,amacV14L,F2,18768.0,0.997395971727693
7871,45650,amacV14L,F2,18974.0,1.008343519158208
7872,45700,amacV14L,F2,18738.0,0.9958016687038317
7873,45750,amacV14L,F2,18553.0,0.9859701333900197
7874,45800,amacV14L,F2,18393.0,0.9774671839294256
7875,45850,amacV14L,F2,18451.0,0.9805495031088909
7876,45900,amacV14L,F2,18723.0,0.995004517191901
7877,45950,amacV14L,F2,18407.0,0.9782111920072275
7878,46000,amacV14L,F2,18840.0,1.0012222989849604
7879,46050,amacV14L,F2,18853.0,1.0019131636286336
7880,46100,amacV14L,F2,18761.0,0.9970239676887921
7881,46150,amacV14L,F2,18982.0,1.0087686666312377
7882,46200,amacV14L,F2,18702.0,0.993888505075198
7883,46250,amacV14L,F2,18518.0,0.9841101131955147
7884,46300,amacV14L,F2,18620.0,0.9895307434766435
7885,46350,amacV14L,F2,18489.0,0.982568953605782
7886,46400,amacV14L,F2,19078.0,1.013870436307594
7887,46450,amacV14L,F2,18804.0,0.9993091353563267
7888,46500,amacV14L,F2,18431.0,0.9794866344263167
7889,46550,amacV14L,F2,19023.0,1.010947547430515
7890,46600,amacV14L,F2,18571.0,0.9869267152043365
7891,46650,amacV14L,F2,18808.0,0.9995217090928415
7892,46700,amacV14L,F2,18618.0,0.9894244566083861
7893,46750,amacV14L,F2,18770.0,0.9975022585959504
7894,46800,amacV14L,F2,18840.0,1.0012222989849604
7895,46850,amacV14L,F2,18863.0,1.0024445979699208
7896,46900,amacV14L,F2,18550.0,0.9858107030876335
7897,46950,amacV14L,F2,18748.0,0.9963331030451188
7898,47000,amacV14L,F2,18642.0,0.9906998990274751
7899,47050,amacV14L,F2,18674.0,0.992400488919594
7900,47100,amacV14L,F2,18641.0,0.9906467555933465
7901,47150,amacV14L,F2,18851.0,1.0018068767603763
7902,47200,amacV14L,F2,18548.0,0.9857044162193761
7903,47250,amacV14L,F2,18757.0,0.9968113939522772
7904,47300,amacV14L,F2,18914.0,1.005154913110485
7905,47350,amacV14L,F2,18693.0,0.9934102141680395
7906,47400,amacV14L,F2,19031.0,1.0113726949035446
7907,47450,amacV14L,F2,18537.0,0.9851198384439602
7908,47500,amacV14L,F2,18646.0,0.99091247276399
7909,47550,amacV14L,F2,18757.0,0.9968113939522772
7910,47600,amacV14L,F2,18736.0,0.9956953818355743
7911,47650,amacV14L,F2,18814.0,0.9998405696976138
7912,47700,amacV14L,F2,18600.0,0.9884678747940692
7913,47750,amacV14L,F2,18809.0,0.9995748525269703
7914,47800,amacV14L,F2,18763.0,0.9971302545570495
7915,47850,amacV14L,F2,18576.0,0.9871924323749801
7916,47900,amacV14L,F2,18647.0,0.9909656161981187
7917,47950,amacV14L,F2,18891.0,1.0039326141255247
7918,48000,amacV14L,F2,19020.0,1.0107881171281288
7919,48050,amacV14L,F2,18799.0,0.9990434181856832
7920,48100,amacV14L,F2,18899.0,1.0043577615985544
7921,48150,amacV14L,F2,18444.0,0.9801774990699899
7922,48200,amacV14L,F2,18872.0,1.0029228888770791
7923,48250,amacV14L,F2,18276.0,0.971249402136366
7924,48300,amacV14L,F2,18689.0,0.9931976404315247
7925,48350,amacV14L,F2,18499.0,0.9831003879470691
7926,48400,amacV14L,F2,18796.0,0.998883987883297
7927,48450,amacV14L,F2,18548.0,0.9857044162193761
7928,48500,amacV14L,F2,18614.0,0.9892118828718712
7929,48550,amacV14L,F2,18963.0,1.007758941382792
7930,48600,amacV14L,F2,18824.0,1.000372004038901
7931,48650,amacV14L,F2,18692.0,0.9933570707339108
7932,48700,amacV14L,F2,18722.0,0.9949513737577722
7933,48750,amacV14L,F2,18699.0,0.9937290747728118
7934,48800,amacV14L,F2,18490.0,0.9826220970399108
7935,48850,amacV14L,F2,18773.0,0.9976616888983366
7936,48900,amacV14L,F2,18692.0,0.9933570707339108
7937,48950,amacV14L,F2,18705.0,0.9940479353775841
7938,49000,amacV14L,F2,18784.0,0.9982462666737525
7939,49050,amacV14L,F2,18640.0,0.9905936121592177
7940,49100,amacV14L,F2,18516.0,0.9840038263272572
7941,49150,amacV14L,F2,18470.0,0.9815592283573364
7942,49200,amacV14L,F2,19009.0,1.010203539352713
7943,49250,amacV14L,F2,18750.0,0.9964393899133762
7944,49300,amacV14L,F2,18363.0,0.9758728809055641
7945,49350,amacV14L,F2,18897.0,1.004251474730297
7946,49400,amacV14L,F2,18368.0,0.9761385980762077
7947,49450,amacV14L,F2,18646.0,0.99091247276399
7948,49500,amacV14L,F2,18558.0,0.9862358505606632
7949,49550,amacV14L,F2,18817.0,1.0
7952,0,amac,G2,0.0,0.0
7953,50,amac,G2,6785.0,0.39169841819651313
7954,100,amac,G2,7987.0,0.46108994342454684
7955,150,amac,G2,9040.0,0.5218796905669091
7956,200,amac,G2,9730.0,0.5617134280106223
7957,250,amac,G2,10255.0,0.5920217065004041
7958,300,amac,G2,10778.0,0.6222145248816534
7959,350,amac,G2,11456.0,0.6613555016741716
7960,400,amac,G2,11822.0,0.6824847015356195
7961,450,amac,G2,11872.0,0.6853712042489319
7962,500,amac,G2,12131.0,0.700323288303891
7963,550,amac,G2,12471.0,0.7199515067544163
7964,600,amac,G2,12770.0,0.7372127929800254
7965,650,amac,G2,12889.0,0.7440826694377093
7966,700,amac,G2,13131.0,0.758053342570142
7967,750,amac,G2,13285.0,0.7669437709271447
7968,800,amac,G2,13659.0,0.7885348112227225
7969,850,amac,G2,13522.0,0.7806257937882461
7970,900,amac,G2,13972.0,0.8066043182080591
7971,950,amac,G2,14068.0,0.8121464034176192
7972,1000,amac,G2,13997.0,0.8080475695647154
7973,1050,amac,G2,13858.0,0.8000230920217065
7974,1100,amac,G2,14719.0,0.8497286687449486
7975,1150,amac,G2,14287.0,0.8247892853019282
7976,1200,amac,G2,14384.0,0.8303891005657545
7977,1250,amac,G2,14434.0,0.8332756032790671
7978,1300,amac,G2,14664.0,0.8465535157603048
7979,1350,amac,G2,14938.0,0.8623715506292576
7980,1400,amac,G2,14741.0,0.8509987299388061
7981,1450,amac,G2,14880.0,0.859023207481815
7982,1500,amac,G2,15187.0,0.8767463341415541
7983,1550,amac,G2,15078.0,0.8704537582265327
7984,1600,amac,G2,15283.0,0.8822884193511142
7985,1650,amac,G2,15173.0,0.8759381133818266
7986,1700,amac,G2,15304.0,0.8835007504907054
7987,1750,amac,G2,15550.0,0.8977023438402032
7988,1800,amac,G2,15713.0,0.9071123426856021
7989,1850,amac,G2,15966.0,0.9217180464149636
7990,1900,amac,G2,15564.0,0.8985105645999307
7991,1950,amac,G2,15927.0,0.9194665742985798
7992,2000,amac,G2,15739.0,0.9086133240965246
7993,2050,amac,G2,15882.0,0.9168687218565985
7994,2100,amac,G2,15491.0,0.8942962706384944
7995,2150,amac,G2,16028.0,0.9252973097794712
7996,2200,amac,G2,15943.0,0.9203902551668398
7997,2250,amac,G2,16075.0,0.928010622329985
7998,2300,amac,G2,15955.0,0.9210830158180349
7999,2350,amac,G2,16049.0,0.9265096409190625
8000,2400,amac,G2,16139.0,0.9317053458030251
8001,2450,amac,G2,16064.0,0.9273755917330563
8002,2500,amac,G2,16309.0,0.9415194550282877
8003,2550,amac,G2,16205.0,0.9355155293845976
8004,2600,amac,G2,16515.0,0.9534118462071355
8005,2650,amac,G2,15978.0,0.9224108070661586
8006,2700,amac,G2,16297.0,0.9408266943770928
8007,2750,amac,G2,15981.0,0.9225839972289573
8008,2800,amac,G2,16361.0,0.9445214178501328
8009,2850,amac,G2,16413.0,0.9475233806719778
8010,2900,amac,G2,16182.0,0.9341877381364738
8011,2950,amac,G2,16092.0,0.9289920332525112
8012,3000,amac,G2,16110.0,0.9300311742293038
8013,3050,amac,G2,15692.0,0.9059000115460109
8014,3100,amac,G2,15567.0,0.8986837547627294
8015,3150,amac,G2,15679.0,0.9051495208405496
8016,3200,amac,G2,15660.0,0.9040526498094908
8017,3250,amac,G2,15817.0,0.9131162683292923
8018,3300,amac,G2,15723.0,0.9076896432282646
8019,3350,amac,G2,15846.0,0.9147904399030136
8020,3400,amac,G2,15644.0,0.9031289689412308
8021,3450,amac,G2,16120.0,0.9306084747719663
8022,3500,amac,G2,15906.0,0.9182542431589885
8023,3550,amac,G2,15924.0,0.9192933841357811
8024,3600,amac,G2,16158.0,0.9328022168340838
8025,3650,amac,G2,16505.0,0.9528345456644729
8026,3700,amac,G2,15932.0,0.9197552245699111
8027,3750,amac,G2,16138.0,0.9316476157487588
8028,3800,amac,G2,16283.0,0.9400184736173652
8029,3850,amac,G2,15669.0,0.9045722202978871
8030,3900,amac,G2,15970.0,0.9219489666320286
8031,3950,amac,G2,15847.0,0.9148481699572798
8032,4000,amac,G2,15960.0,0.9213716660893662
8033,4050,amac,G2,16219.0,0.9363237501443251
8034,4100,amac,G2,15970.0,0.9219489666320286
8035,4150,amac,G2,16396.0,0.9465419697494516
8036,4200,amac,G2,16300.0,0.9409998845398915
8037,4250,amac,G2,16002.0,0.9237963283685486
