SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
E2	amac	1	2	1	201130	90.52	330.43
E2	amac	1	2	1	201480	90.61	318.34
E2	amac	1	2	1	201810	90.74	307.20
E2	amac	1	2	1	202170	90.9	294.21
E2	amac	1	2	1	202510	91.02	281.64
E2	amac	1	2	1	202860	91.21	268.21
E2	amac	1	2	1	203220	91.33	255.46
E2	amac	1	2	1	203560	91.49	243.64
E2	amac	1	2	1	203900	91.62	229.83
E2	amac	1	2	1	204250	91.8	217.01
E2	amac	1	2	1	204600	91.91	203.98
E2	amac	1	2	1	204950	92.05	191.53
E2	amac	1	2	1	205290	92.19	177.86
E2	amac	1	2	1	205660	92.37	164.88
E2	amac	1	2	1	205990	92.51	152.92
E2	amac	1	2	1	206340	92.66	140.78
E2	amac	1	2	1	206690	92.78	128.81
E2	amac	1	2	1	207040	92.91	116.67
E2	amac	1	2	1	207380	93.07	106.26
E2	amac	1	2	1	207750	93.24	94.29
E2	amac	1	2	1	208080	93.36	85.58
E2	amac	1	2	1	208430	93.53	75.84
E2	amac	1	2	1	208780	93.65	66.96
E2	amac	1	2	1	209130	93.78	58.75
E2	amac	1	2	1	209470	93.91	51.57
E2	amac	1	2	1	209820	94.07	44.23
E2	amac	1	2	1	210190	94.23	38.26
E2	amac	1	2	1	210520	94.36	33.13
E2	amac	1	2	1	210880	94.53	27.67
E2	amac	1	2	1	211220	94.65	23.06
E2	amac	1	2	1	211560	94.78	19.64
E2	amac	1	2	1	211910	94.91	16.39
E2	amac	1	2	1	212270	95.11	13.49
E2	amac	1	2	1	212610	95.24	11.44
E2	amac	1	2	1	212960	95.4	9.56
E2	amac	1	2	1	213310	95.53	8.03
E2	amac	1	2	1	213660	95.66	6.66
E2	amac	1	2	1	214000	95.79	5.81
E2	amac	1	2	1	214350	95.96	4.95
E2	amac	1	2	1	214700	96.09	4.27
E2	amac	1	2	1	215050	96.26	3.93
E2	amac	1	2	1	215390	96.38	3.42
E2	amac	1	2	1	215750	96.55	3.41
E2	amac	1	2	1	216090	96.69	2.90
E2	amac	1	2	1	216440	96.83	2.73
E2	amac	1	2	1	216800	96.96	2.73
E2	amac	1	2	1	217140	97.12	2.56
E2	amac	1	2	1	217480	97.28	2.39
E2	amac	1	2	1	217830	97.45	2.39
E2	amac	1	2	1	218180	97.56	2.22
E2	amac	1	2	1	218540	97.72	2.39
E2	amac	1	2	1	218880	97.86	2.22
E2	amac	1	2	1	219220	97.93	2.22
E2	amac	1	2	1	219570	98.12	2.22
E2	amac	1	2	1	219920	98.26	1.88
E2	amac	1	2	1	220260	98.43	2.22
E2	amac	1	2	1	220620	98.61	2.05
E2	amac	1	2	1	220970	98.71	2.05
E2	amac	1	2	1	221320	98.84	1.88
E3	amacV14L	1	2	1	31290	20	1048.05
E3	amacV14L	1	2	1	31540	20	1047.66
E3	amacV14L	1	2	1	31900	20.08	1047.06
E3	amacV14L	1	2	1	32250	20.31	1047.40
E3	amacV14L	1	2	1	32600	20.39	1047.79
E3	amacV14L	1	2	1	32950	20.61	1047.49
E3	amacV14L	1	2	1	33290	20.69	1048.74
E3	amacV14L	1	2	1	33660	20.84	1048.09
E3	amacV14L	1	2	1	33990	21	1048.44
E3	amacV14L	1	2	1	34340	21.15	1048.48
E3	amacV14L	1	2	1	34690	21.23	1049.73
E3	amacV14L	1	2	1	35040	21.37	1048.91
E3	amacV14L	1	2	1	35380	21.52	1048.70
E3	amacV14L	1	2	1	35740	21.83	1052.02
E3	amacV14L	1	2	1	36080	21.97	1049.99
E3	amacV14L	1	2	1	36430	22.12	1051.03
E3	amacV14L	1	2	1	36770	22.2	1053.01
E3	amacV14L	1	2	1	37130	22.33	1053.06
E3	amacV14L	1	2	1	37470	22.48	1053.23
E3	amacV14L	1	2	1	37820	22.62	1052.92
E3	amacV14L	1	2	1	38160	22.84	1054.31
E3	amacV14L	1	2	1	38520	22.98	1056.21
E3	amacV14L	1	2	1	38870	23.05	1054.00
E3	amacV14L	1	2	1	39210	23.19	1055.65
E3	amacV14L	1	2	1	39560	23.33	1056.90
E3	amacV14L	1	2	1	39920	23.54	1058.53
E3	amacV14L	1	2	1	40250	23.68	1059.57
E3	amacV14L	1	2	1	40610	23.83	1058.53
E3	amacV14L	1	2	1	40950	23.96	1059.09
E3	amacV14L	1	2	1	41300	24.1	1061.25
E3	amacV14L	1	2	1	41650	24.3	1061.25
E3	amacV14L	1	2	1	42000	24.44	1061.21
E3	amacV14L	1	2	1	42350	24.57	1062.76
E3	amacV14L	1	2	1	42700	24.64	1063.28
E3	amacV14L	1	2	1	43040	24.84	1063.84
E3	amacV14L	1	2	1	43390	24.97	1065.56
E3	amacV14L	1	2	1	43740	25.17	1065.39
E3	amacV14L	1	2	1	44090	25.31	1065.78
E3	amacV14L	1	2	1	44430	25.44	1068.02
E3	amacV14L	1	2	1	44790	25.51	1069.74
E3	amacV14L	1	2	1	45140	25.75	1069.27
E3	amacV14L	1	2	1	45480	25.83	1071.38
E3	amacV14L	1	2	1	45830	26.02	1071.68
E3	amacV14L	1	2	1	46180	26.15	1072.93
E3	amacV14L	1	2	1	46520	26.34	1075.04
E3	amacV14L	1	2	1	46870	26.48	1073.57
E3	amacV14L	1	2	1	47210	26.59	1076.08
E3	amacV14L	1	2	1	47570	26.72	1076.25
E3	amacV14L	1	2	1	47910	26.85	1078.40
E3	amacV14L	1	2	1	48260	27.03	1077.15
E3	amacV14L	1	2	1	48620	27.16	1077.57
E3	amacV14L	1	2	1	48970	27.35	1080.47
E3	amacV14L	1	2	1	49310	27.47	1080.64
E3	amacV14L	1	2	1	49660	27.59	1082.75
E3	amacV14L	1	2	1	50010	27.71	1083.09
E3	amacV14L	1	2	1	50350	27.84	1083.47
E3	amacV14L	1	2	1	50710	28.02	1085.62
E3	amacV14L	1	2	1	51050	28.2	1086.71
E3	amacV14L	1	2	1	51400	28.31	1088.30
E3	amacV14L	1	2	1	51740	28.5	1089.03
E3	amacV14L	1	2	1	52100	28.61	1089.41
E3	amacV14L	1	2	1	52440	28.8	1090.62
E3	amacV14L	1	2	1	52790	28.91	1092.86
E3	amacV14L	1	2	1	53140	29.04	1093.72
E3	amacV14L	1	2	1	53490	29.15	1095.04
E3	amacV14L	1	2	1	53830	29.38	1096.21
E3	amacV14L	1	2	1	54190	29.44	1096.21
E3	amacV14L	1	2	1	54530	29.55	1097.83
E3	amacV14L	1	2	1	54880	29.67	1097.72
E3	amacV14L	1	2	1	55230	29.91	1099.00
E3	amacV14L	1	2	1	55580	30.02	1100.55
E3	amacV14L	1	2	1	55920	30.18	1103.52
E3	amacV14L	1	2	1	56280	30.3	1102.56
E3	amacV14L	1	2	1	56630	30.47	1105.79
E3	amacV14L	1	2	1	56970	30.64	1106.52
E3	amacV14L	1	2	1	57320	30.81	1108.07
E3	amacV14L	1	2	1	57670	30.91	1109.27
E3	amacV14L	1	2	1	58010	31.02	1109.62
E3	amacV14L	1	2	1	58360	31.19	1111.82
E3	amacV14L	1	2	1	58710	31.3	1112.41
E3	amacV14L	1	2	1	59060	31.47	1113.48
E3	amacV14L	1	2	1	59400	31.58	1115.37
E3	amacV14L	1	2	1	59760	31.75	1116.92
E3	amacV14L	1	2	1	60110	31.9	1117.61
E3	amacV14L	1	2	1	60450	32.06	1116.92
E3	amacV14L	1	2	1	60790	32.17	1118.99
E3	amacV14L	1	2	1	61150	32.34	1122.15
E3	amacV14L	1	2	1	61490	32.49	1124.22
E3	amacV14L	1	2	1	61850	32.65	1121.81
E3	amacV14L	1	2	1	62200	32.75	1126.15
E3	amacV14L	1	2	1	62540	32.91	1127.84
E3	amacV14L	1	2	1	62900	33.02	1128.35
E3	amacV14L	1	2	1	63240	33.17	1127.70
E3	amacV14L	1	2	1	63580	33.34	1130.76
E3	amacV14L	1	2	1	63940	33.49	1131.83
E3	amacV14L	1	2	1	64280	33.59	1132.89
E3	amacV14L	1	2	1	64630	33.79	1132.38
E3	amacV14L	1	2	1	64970	33.89	1133.27
E3	amacV14L	1	2	1	65330	34.05	1134.30
E3	amacV14L	1	2	1	65680	34.2	1135.54
E3	amacV14L	1	2	1	66020	34.36	1135.68
E3	amacV14L	1	2	1	66380	34.45	1135.68
E3	amacV14L	1	2	1	66720	34.61	1137.78
E3	amacV14L	1	2	1	67060	34.75	1137.29
E3	amacV14L	1	2	1	67410	34.91	1137.15
E3	amacV14L	1	2	1	67770	35.06	1137.29
E3	amacV14L	1	2	1	68110	35.21	1138.01
E3	amacV14L	1	2	1	68450	35.35	1141.11
E3	amacV14L	1	2	1	68810	35.5	1141.62
E3	amacV14L	1	2	1	69160	35.64	1140.80
E3	amacV14L	1	2	1	69500	35.79	1140.73
E3	amacV14L	1	2	1	69860	35.94	1140.62
E3	amacV14L	1	2	1	70200	36.08	1142.34
E3	amacV14L	1	2	1	70550	36.18	1142.23
E3	amacV14L	1	2	1	70900	36.32	1146.13
E3	amacV14L	1	2	1	71250	36.51	1144.06
E3	amacV14L	1	2	1	71590	36.65	1145.13
E3	amacV14L	1	2	1	71950	36.85	1145.47
E3	amacV14L	1	2	1	72290	36.99	1145.36
E3	amacV14L	1	2	1	72640	37.08	1147.05
E3	amacV14L	1	2	1	72980	37.22	1145.50
E3	amacV14L	1	2	1	73340	37.41	1148.28
E3	amacV14L	1	2	1	73680	37.55	1146.25
E3	amacV14L	1	2	1	74040	37.69	1149.31
E3	amacV14L	1	2	1	74380	37.83	1148.77
E3	amacV14L	1	2	1	74730	37.96	1150.32
E3	amacV14L	1	2	1	75070	38.1	1149.83
E3	amacV14L	1	2	1	75430	38.29	1151.58
E3	amacV14L	1	2	1	75770	38.43	1151.92
E3	amacV14L	1	2	1	76120	38.52	1150.92
E3	amacV14L	1	2	1	76460	38.7	1152.10
E3	amacV14L	1	2	1	76820	38.83	1152.64
E3	amacV14L	1	2	1	77170	38.96	1150.75
E3	amacV14L	1	2	1	77520	39.1	1152.19
E3	amacV14L	1	2	1	77860	39.28	1153.70
E3	amacV14L	1	2	1	78210	39.42	1154.42
E3	amacV14L	1	2	1	78550	39.55	1155.39
E3	amacV14L	1	2	1	78910	39.68	1154.62
E3	amacV14L	1	2	1	79270	39.85	1154.11
E3	amacV14L	1	2	1	79600	39.98	1155.79
E3	amacV14L	1	2	1	79950	40.16	1157.06
E3	amacV14L	1	2	1	80300	40.25	1155.11
E3	amacV14L	1	2	1	80640	40.39	1156.86
E3	amacV14L	1	2	1	81000	40.55	1157.43
E3	amacV14L	1	2	1	81340	40.73	1156.40
E3	amacV14L	1	2	1	81690	40.85	1157.43
E3	amacV14L	1	2	1	82050	41.03	1158.43
E3	amacV14L	1	2	1	82390	41.16	1159.12
E3	amacV14L	1	2	1	82730	41.32	1158.80
E3	amacV14L	1	2	1	83090	41.41	1159.32
E3	amacV14L	1	2	1	83430	41.57	1159.20
E3	amacV14L	1	2	1	83790	41.71	1160.18
E3	amacV14L	1	2	1	84130	41.87	1159.15
E3	amacV14L	1	2	1	84480	42.01	1161.44
E3	amacV14L	1	2	1	84830	42.17	1161.75
E3	amacV14L	1	2	1	85170	42.28	1162.12
E3	amacV14L	1	2	1	85520	42.5	1159.58
E3	amacV14L	1	2	1	85870	42.62	1159.75
E3	amacV14L	1	2	1	86220	42.75	1161.47
E3	amacV14L	1	2	1	86560	42.87	1161.32
E3	amacV14L	1	2	1	86920	43	1162.55
E3	amacV14L	1	2	1	87260	43.15	1163.07
E3	amacV14L	1	2	1	87610	43.32	1163.58
E3	amacV14L	1	2	1	87970	43.48	1163.38
E3	amacV14L	1	2	1	88310	43.61	1162.21
E3	amacV14L	1	2	1	88650	43.77	1163.04
E3	amacV14L	1	2	1	89010	43.89	1162.73
E3	amacV14L	1	2	1	89350	44.04	1163.58
E3	amacV14L	1	2	1	89700	44.16	1163.96
E3	amacV14L	1	2	1	90050	44.29	1165.13
E3	amacV14L	1	2	1	90410	44.44	1165.67
E3	amacV14L	1	2	1	90740	44.65	1165.67
E3	amacV14L	1	2	1	91100	44.77	1165.01
E3	amacV14L	1	2	1	91440	44.92	1164.13
E3	amacV14L	1	2	1	91790	45.07	1163.30
E3	amacV14L	1	2	1	92130	45.24	1166.36
E3	amacV14L	1	2	1	92490	45.35	1166.76
E3	amacV14L	1	2	1	92830	45.48	1163.67
E3	amacV14L	1	2	1	93180	45.59	1164.90
E3	amacV14L	1	2	1	93530	45.78	1164.18
E3	amacV14L	1	2	1	93880	45.93	1163.87
E3	amacV14L	1	2	1	94220	46.09	1166.81
E3	amacV14L	1	2	1	94580	46.2	1166.33
E3	amacV14L	1	2	1	94930	46.4	1164.96
E3	amacV14L	1	2	1	95270	46.51	1166.56
E3	amacV14L	1	2	1	95630	46.63	1166.99
E3	amacV14L	1	2	1	95970	46.77	1166.84
E3	amacV14L	1	2	1	96310	46.89	1166.67
E3	amacV14L	1	2	1	96670	47.08	1166.56
E3	amacV14L	1	2	1	97020	47.19	1168.24
E3	amacV14L	1	2	1	97360	47.42	1166.38
E3	amacV14L	1	2	1	97700	47.53	1168.10
E3	amacV14L	1	2	1	98060	47.68	1167.76
E3	amacV14L	1	2	1	98410	47.79	1168.10
E3	amacV14L	1	2	1	98750	47.94	1166.70
E3	amacV14L	1	2	1	99110	48.05	1167.10
E3	amacV14L	1	2	1	99450	48.24	1168.61
E3	amacV14L	1	2	1	99800	48.38	1166.56
E3	amacV14L	1	2	1	100150	48.56	1167.44
E3	amacV14L	1	2	1	100500	48.68	1167.81
E3	amacV14L	1	2	1	100840	48.83	1167.13
E3	amacV14L	1	2	1	101200	48.93	1168.53
E3	amacV14L	1	2	1	101540	49.09	1165.95
E3	amacV14L	1	2	1	101880	49.26	1166.64
E3	amacV14L	1	2	1	102230	49.41	1165.15
E3	amacV14L	1	2	1	102590	49.55	1165.84
E3	amacV14L	1	2	1	102930	49.7	1169.84
E3	amacV14L	1	2	1	103290	49.85	1166.18
E3	amacV14L	1	2	1	103630	49.99	1166.70
E3	amacV14L	1	2	1	103980	50.09	1167.95
E3	amacV14L	1	2	1	104320	50.27	1166.87
E3	amacV14L	1	2	1	104660	50.41	1169.04
E3	amacV14L	1	2	1	105020	50.59	1167.38
E3	amacV14L	1	2	1	105360	50.7	1166.21
E3	amacV14L	1	2	1	105720	50.88	1166.07
E3	amacV14L	1	2	1	106070	50.98	1168.81
E3	amacV14L	1	2	1	106420	51.12	1168.75
E3	amacV14L	1	2	1	106760	51.26	1169.12
E3	amacV14L	1	2	1	107120	51.4	1167.44
E3	amacV14L	1	2	1	107460	51.58	1168.98
E3	amacV14L	1	2	1	107810	51.68	1167.29
E3	amacV14L	1	2	1	108150	51.88	1168.18
E3	amacV14L	1	2	1	108510	52	1166.95
E3	amacV14L	1	2	1	108850	52.13	1169.15
E3	amacV14L	1	2	1	109190	52.24	1167.49
E3	amacV14L	1	2	1	109550	52.45	1168.72
E3	amacV14L	1	2	1	109910	52.55	1167.55
E3	amacV14L	1	2	1	110240	52.72	1168.06
E3	amacV14L	1	2	1	110590	52.85	1169.58
E3	amacV14L	1	2	1	110940	53.03	1167.15
E3	amacV14L	1	2	1	111280	53.17	1167.18
E3	amacV14L	1	2	1	111630	53.31	1168.58
E3	amacV14L	1	2	1	112000	53.41	1168.43
E3	amacV14L	1	2	1	112330	53.6	1166.86
E3	amacV14L	1	2	1	112690	53.71	1168.06
E3	amacV14L	1	2	1	113030	53.91	1168.23
E3	amacV14L	1	2	1	113380	54.02	1167.92
E3	amacV14L	1	2	1	113720	54.18	1167.60
E3	amacV14L	1	2	1	114080	54.32	1169.09
E3	amacV14L	1	2	1	114440	54.45	1167.58
E3	amacV14L	1	2	1	114760	54.58	1166.55
E3	amacV14L	1	2	1	115120	54.78	1167.23
E3	amacV14L	1	2	1	115470	54.92	1166.21
E3	amacV14L	1	2	1	115810	55.05	1167.43
E3	amacV14L	1	2	1	116170	55.19	1167.60
E3	amacV14L	1	2	1	116510	55.31	1167.63
E3	amacV14L	1	2	1	116870	55.45	1168.49
E3	amacV14L	1	2	1	117220	55.58	1167.32
E3	amacV14L	1	2	1	117560	55.78	1167.49
E3	amacV14L	1	2	1	117900	55.91	1167.83
E3	amacV14L	1	2	1	118250	56.08	1166.80
E3	amacV14L	1	2	1	118610	56.18	1166.60
E3	amacV14L	1	2	1	118950	56.33	1168.15
E3	amacV14L	1	2	1	119290	56.47	1169.89
E3	amacV14L	1	2	1	119640	56.63	1167.83
E3	amacV14L	1	2	1	120000	56.76	1166.80
E3	amacV14L	1	2	1	120340	56.96	1168.20
E3	amacV14L	1	2	1	120700	57.07	1170.11
E3	amacV14L	1	2	1	121040	57.21	1168.72
E3	amacV14L	1	2	1	121390	57.34	1169.26
E3	amacV14L	1	2	1	121730	57.51	1170.97
E3	amacV14L	1	2	1	122080	57.63	1168.43
E3	amacV14L	1	2	1	122430	57.8	1170.28
E3	amacV14L	1	2	1	122790	57.93	1169.46
E3	amacV14L	1	2	1	123120	58.07	1168.26
E3	amacV14L	1	2	1	123480	58.24	1166.55
E3	amacV14L	1	2	1	123820	58.33	1165.52
E3	amacV14L	1	2	1	124170	58.5	1164.69
E3	amacV14L	1	2	1	124520	58.66	1162.81
E3	amacV14L	1	2	1	124880	58.81	1161.27
E3	amacV14L	1	2	1	125210	58.94	1159.24
E3	amacV14L	1	2	1	125570	59.1	1156.85
E3	amacV14L	1	2	1	125910	59.23	1156.54
E3	amacV14L	1	2	1	126250	59.38	1156.36
E3	amacV14L	1	2	1	126610	59.48	1152.94
E3	amacV14L	1	2	1	126960	59.67	1152.63
E3	amacV14L	1	2	1	127310	59.79	1151.06
E3	amacV14L	1	2	1	127640	59.98	1149.58
E3	amacV14L	1	2	1	128000	60.11	1148.35
E3	amacV14L	1	2	1	128350	60.26	1145.93
E3	amacV14L	1	2	1	128690	60.36	1144.93
E3	amacV14L	1	2	1	129050	60.54	1143.25
E3	amacV14L	1	2	1	129390	60.66	1141.99
E3	amacV14L	1	2	1	129740	60.82	1141.34
E3	amacV14L	1	2	1	130090	60.98	1139.83
E3	amacV14L	1	2	1	130440	61.14	1138.29
E3	amacV14L	1	2	1	130780	61.26	1134.22
E3	amacV14L	1	2	1	131140	61.39	1135.59
E3	amacV14L	1	2	1	131500	61.5	1131.00
E3	amacV14L	1	2	1	131830	61.69	1132.43
E3	amacV14L	1	2	1	132180	61.84	1130.32
E3	amacV14L	1	2	1	132530	62	1128.61
E3	amacV14L	1	2	1	132870	62.13	1126.73
E3	amacV14L	1	2	1	133230	62.28	1124.33
E3	amacV14L	1	2	1	133590	62.4	1123.65
E3	amacV14L	1	2	1	133920	62.52	1120.13
E3	amacV14L	1	2	1	134270	62.71	1119.24
E3	amacV14L	1	2	1	134620	62.89	1117.56
E3	amacV14L	1	2	1	134960	62.99	1114.48
E3	amacV14L	1	2	1	135320	63.16	1112.12
E3	amacV14L	1	2	1	135660	63.25	1113.80
E3	amacV14L	1	2	1	136010	63.4	1110.89
E3	amacV14L	1	2	1	136350	63.56	1109.05
E3	amacV14L	1	2	1	136710	63.71	1108.88
E3	amacV14L	1	2	1	137050	63.9	1106.18
E3	amacV14L	1	2	1	137400	63.99	1103.16
E3	amacV14L	1	2	1	137740	64.16	1100.40
E3	amacV14L	1	2	1	138100	64.26	1099.21
E3	amacV14L	1	2	1	138440	64.43	1098.22
E3	amacV14L	1	2	1	138790	64.59	1096.85
E3	amacV14L	1	2	1	139140	64.74	1095.86
E3	amacV14L	1	2	1	139490	64.87	1092.96
E3	amacV14L	1	2	1	139830	65.03	1091.55
E3	amacV14L	1	2	1	140200	65.13	1089.46
E3	amacV14L	1	2	1	140530	65.31	1086.56
E3	amacV14L	1	2	1	140880	65.43	1084.58
E3	amacV14L	1	2	1	141240	65.61	1082.06
E3	amacV14L	1	2	1	141580	65.77	1083.18
E3	amacV14L	1	2	1	141920	65.9	1079.33
E3	amacV14L	1	2	1	142280	66.02	1076.12
E3	amacV14L	1	2	1	142640	66.21	1076.67
E3	amacV14L	1	2	1	142970	66.32	1071.51
E3	amacV14L	1	2	1	143330	66.48	1069.80
E3	amacV14L	1	2	1	143670	66.63	1069.16
E3	amacV14L	1	2	1	144020	66.71	1065.95
E3	amacV14L	1	2	1	144370	66.92	1064.03
E3	amacV14L	1	2	1	144710	67.01	1063.48
E3	amacV14L	1	2	1	145060	67.19	1061.39
E3	amacV14L	1	2	1	145400	67.31	1058.70
E3	amacV14L	1	2	1	145760	67.49	1058.18
E3	amacV14L	1	2	1	146110	67.6	1054.47
E3	amacV14L	1	2	1	146450	67.78	1052.16
E3	amacV14L	1	2	1	146810	67.88	1049.90
E3	amacV14L	1	2	1	147150	68.05	1049.56
E3	amacV14L	1	2	1	147500	68.17	1046.61
E3	amacV14L	1	2	1	147850	68.35	1043.92
E3	amacV14L	1	2	1	148200	68.49	1040.81
E3	amacV14L	1	2	1	148540	68.67	1040.42
E3	amacV14L	1	2	1	148880	68.75	1038.20
E3	amacV14L	1	2	1	149250	68.91	1035.09
E3	amacV14L	1	2	1	149590	69.05	1032.23
E3	amacV14L	1	2	1	149950	69.23	1031.03
E3	amacV14L	1	2	1	150290	69.34	1028.47
E3	amacV14L	1	2	1	150630	69.52	1025.61
E3	amacV14L	1	2	1	150980	69.64	1023.35
E3	amacV14L	1	2	1	151330	69.79	1022.03
E3	amacV14L	1	2	1	151680	69.9	1018.32
E3	amacV14L	1	2	1	152020	70.09	1016.32
E3	amacV14L	1	2	1	152380	70.22	1014.98
E3	amacV14L	1	2	1	152730	70.4	1011.03
E3	amacV14L	1	2	1	153070	70.52	1010.69
E3	amacV14L	1	2	1	153430	70.67	1006.20
E3	amacV14L	1	2	1	153770	70.79	1006.20
E3	amacV14L	1	2	1	154110	70.94	1002.15
E3	amacV14L	1	2	1	154460	71.1	999.25
E3	amacV14L	1	2	1	154810	71.22	997.37
E3	amacV14L	1	2	1	155160	71.4	994.13
E3	amacV14L	1	2	1	155510	71.51	990.43
E3	amacV14L	1	2	1	155860	71.66	988.38
E3	amacV14L	1	2	1	156210	71.81	987.53
E3	amacV14L	1	2	1	156550	71.95	984.45
E3	amacV14L	1	2	1	156890	72.09	982.92
E3	amacV14L	1	2	1	157250	72.27	977.97
E3	amacV14L	1	2	1	157610	72.39	976.77
E3	amacV14L	1	2	1	157960	72.51	973.75
E3	amacV14L	1	2	1	158300	72.65	972.73
E3	amacV14L	1	2	1	158640	72.85	967.95
E3	amacV14L	1	2	1	158990	72.97	966.59
E3	amacV14L	1	2	1	159340	73.15	961.69
E3	amacV14L	1	2	1	159690	73.26	960.50
E3	amacV14L	1	2	1	160030	73.41	954.98
E3	amacV14L	1	2	1	160390	73.53	954.36
E3	amacV14L	1	2	1	160730	73.7	951.68
E3	amacV14L	1	2	1	161080	73.84	949.12
E3	amacV14L	1	2	1	161430	74.02	947.19
E3	amacV14L	1	2	1	161780	74.11	942.53
E3	amacV14L	1	2	1	162120	74.23	940.03
E3	amacV14L	1	2	1	162480	74.4	936.67
E3	amacV14L	1	2	1	162820	74.57	934.79
E3	amacV14L	1	2	1	163170	74.72	930.76
E3	amacV14L	1	2	1	163510	74.84	927.86
E3	amacV14L	1	2	1	163870	75.01	925.81
E3	amacV14L	1	2	1	164210	75.12	922.63
E3	amacV14L	1	2	1	164560	75.28	921.26
E3	amacV14L	1	2	1	164910	75.38	914.84
E3	amacV14L	1	2	1	165260	75.59	912.51
E3	amacV14L	1	2	1	165600	75.7	909.15
E3	amacV14L	1	2	1	165960	75.88	906.43
E3	amacV14L	1	2	1	166300	76	903.25
E3	amacV14L	1	2	1	166650	76.15	898.30
E3	amacV14L	1	2	1	166990	76.28	896.42
E3	amacV14L	1	2	1	167350	76.46	893.93
E3	amacV14L	1	2	1	167690	76.58	889.60
E3	amacV14L	1	2	1	168040	76.76	886.53
E3	amacV14L	1	2	1	168390	76.87	882.57
E3	amacV14L	1	2	1	168750	77.02	877.11
E3	amacV14L	1	2	1	169080	77.13	876.26
E3	amacV14L	1	2	1	169440	77.34	872.06
E3	amacV14L	1	2	1	169780	77.45	869.61
E3	amacV14L	1	2	1	170130	77.6	864.60
E3	amacV14L	1	2	1	170480	77.75	861.77
E3	amacV14L	1	2	1	170830	77.9	858.87
E3	amacV14L	1	2	1	171170	78	853.82
E3	amacV14L	1	2	1	171530	78.21	851.27
E3	amacV14L	1	2	1	171880	78.33	846.83
E3	amacV14L	1	2	1	172220	78.45	842.81
E3	amacV14L	1	2	1	172570	78.62	840.59
E3	amacV14L	1	2	1	172920	78.74	835.89
E3	amacV14L	1	2	1	173260	78.88	830.20
E3	amacV14L	1	2	1	173610	78.99	826.79
E3	amacV14L	1	2	1	173970	79.2	822.94
E3	amacV14L	1	2	1	174310	79.32	819.63
E3	amacV14L	1	2	1	174650	79.5	816.12
E3	amacV14L	1	2	1	175000	79.61	812.20
E3	amacV14L	1	2	1	175360	79.76	806.85
E3	amacV14L	1	2	1	175700	79.87	803.41
E3	amacV14L	1	2	1	176040	80.08	799.08
E3	amacV14L	1	2	1	176400	80.2	795.14
E3	amacV14L	1	2	1	176750	80.38	790.12
E3	amacV14L	1	2	1	177090	80.49	786.54
E3	amacV14L	1	2	1	177450	80.64	779.80
E3	amacV14L	1	2	1	177790	80.75	777.59
E3	amacV14L	1	2	1	178140	80.93	772.40
E3	amacV14L	1	2	1	178490	81.08	766.93
E3	amacV14L	1	2	1	178840	81.26	762.94
E3	amacV14L	1	2	1	179180	81.35	758.58
E3	amacV14L	1	2	1	179550	81.49	753.98
E3	amacV14L	1	2	1	179880	81.61	748.36
E3	amacV14L	1	2	1	180230	81.82	743.76
E3	amacV14L	1	2	1	180580	81.94	737.80
E3	amacV14L	1	2	1	180930	82.12	732.77
E3	amacV14L	1	2	1	181270	82.23	727.91
E3	amacV14L	1	2	1	181630	82.38	721.95
E3	amacV14L	1	2	1	181970	82.52	717.44
E3	amacV14L	1	2	1	182320	82.64	712.24
E3	amacV14L	1	2	1	182660	82.82	707.31
E3	amacV14L	1	2	1	183020	82.94	701.00
E3	amacV14L	1	2	1	183360	83.12	696.58
E3	amacV14L	1	2	1	183710	83.2	690.36
E3	amacV14L	1	2	1	184050	83.38	685.68
E3	amacV14L	1	2	1	184410	83.5	676.65
E3	amacV14L	1	2	1	184750	83.68	673.00
E3	amacV14L	1	2	1	185110	83.8	666.35
E3	amacV14L	1	2	1	185450	83.99	657.50
E3	amacV14L	1	2	1	185800	84.09	652.82
E3	amacV14L	1	2	1	186150	84.25	645.08
E3	amacV14L	1	2	1	186500	84.37	640.06
E3	amacV14L	1	2	1	186840	84.55	632.72
E3	amacV14L	1	2	1	187190	84.7	625.16
E3	amacV14L	1	2	1	187540	84.85	619.37
E3	amacV14L	1	2	1	187890	84.96	611.63
E3	amacV14L	1	2	1	188250	85.14	604.41
E3	amacV14L	1	2	1	188600	85.24	597.09
E3	amacV14L	1	2	1	188930	85.41	589.87
E3	amacV14L	1	2	1	189280	85.57	582.14
E3	amacV14L	1	2	1	189630	85.72	572.88
E3	amacV14L	1	2	1	189980	85.83	565.33
E3	amacV14L	1	2	1	190320	85.98	555.49
E3	amacV14L	1	2	1	190670	86.11	546.74
E3	amacV14L	1	2	1	191020	86.29	537.73
E3	amacV14L	1	2	1	191370	86.41	528.64
E3	amacV14L	1	2	1	191720	86.59	519.28
E3	amacV14L	1	2	1	192070	86.71	509.35
E3	amacV14L	1	2	1	192410	86.83	499.32
E3	amacV14L	1	2	1	192760	86.98	489.74
E3	amacV14L	1	2	1	193120	87.11	477.77
E3	amacV14L	1	2	1	193460	87.29	467.45
E3	amacV14L	1	2	1	193810	87.42	455.48
E3	amacV14L	1	2	1	194160	87.58	445.27
E3	amacV14L	1	2	1	194510	87.71	432.29
E3	amacV14L	1	2	1	194850	87.89	421.11
